product_id	product_name	original pattern	token and separated token	detected_language	confidence_score	translated_language 
107	Hitachi Bluearc Storage	['Bluearc']	bluearc	en	1	bluearc
104	BizFlow	['BizFlow']	bizflow	ht	0.855547308922	bizflow
105	BlackBerry	['BlackBerry']	blackberry	en	0.390625	blackberry
39	Infor Baan	['Baan', '"Baan ERP"']	erp	nl	0.713178277016	Erp
38	Webroot	['Webroot']	webroot	en	1	webroot
906	IBM Rational ClearCase	['IBM AND "Rational clearcase"']	clearcase	en	1	clearcase
907	IBM Rational ClearQuest	['IBM AND "Rational clearquest"']	clearquest	en	1	clearquest
904	IBM Rational Build Forge	['IBM AND "Rational build forge"']	forge	en	0.874509811401	forge
905	IBM Rational Change	['IBM AND "Rational change"']	change	en	0.98046875	change
33	Microsoft Exchange 4.0	['"Exchange 4.0"', '"Exchange Server 4.0"']	server	en	0.716535449028	server
32	Microsoft Exchange 5.0	['"Exchange 5.0"', '"Exchange Server 5.0"']	server	en	0.716535449028	server
31	Microsoft Exchange 2000	['"Exchange 2000"', '"Exchange Server 2000"']	server	en	0.716535449028	server
30	Microsoft Exchange 2003	['"Exchange 2003"', '"Exchange Server 2003"']	server	en	0.716535449028	server
37	Symantec Enterprise Vault	['"Enterprise Vault"', '"Symantec ev"']	ev	tr	0.30859375	home
36	Postini	['Postini', '"Google Message"']	message	en	0.80078125	message
35	Microsoft Office 365	['"Office 365"', 'Office365']	office	en	0.94921875	office
34	Microsoft Exchange 1.0	['"Exchange 1.0"', '"Exchange Server 1.0"']	server	en	0.716535449028	server
641	SAP CRM	['SAPCRM', '"SAP CRM"', '"SAP Customer Relationship Management"']	management	en	0.934108555317	management
640	SAP Consumer Products	['"SAP Consumer"']	consumer	en	1	consumer
643	SAP E-Marketing	['"SAP eMarketing"', '"SAP e Marketing"']	marketing	en	0.686046540737	marketing
642	SAP Data Maintenance for ERP by Vistex	['SAP AND Vistex']	vistex	mt	0.99771541357	vistex
645	SAP ERP Central Component (ECC)	['SAP AND ECC', '"SAP Enterprise Central Component"']	component	en	1	component
644	SAP ERP	['"SAP Enterprise Resource Planning"', '"SAP ERP"', '"SAP Enterprise ERP"', '"SAP Utility"']	utility	en	0.938223958015	utility
438	StrongView	['StrongMail']	strongmail	en	1	strongmail
439	Stylus Studio	['"Stylus Studio"']	studio	en	0.536964952946	studio
436	IBM Sterling Commerce	['"Sterling Commerce"']	commerce	en	0.554263591766	commerce
437	StoneFly	['"StoneFly SAN"']	san	ja	0.421875	San
434	StarCite	['StarCite']	starcite	pl	0.778210103512	Starcite
435	Statistica	['Statistica']	statistica	it	0.5390625	Statistics
432	IBM SPSS	['IBM AND SPSS']	spss	id	0.9609375	Spss
433	Starburn	['Starburn']	starburn	en	1	starburn
430	Dassault SolidWorks	['SolidWorks']	solidworks	en	0.521072804928	solidworks
339	NotePage	['NotePage']	notepage	en	1	notepage
338	Nortel	['Nortel']	nortel	en	0.858267724514	nortel
335	Nhuntsoftware	['Nhuntsoftware']	nhuntsoftware	sn	1	aromatic ntsoftware
337	Nitro PDF	['"Nitro PDF"']	pdf	en	0.53125	pdf
336	CA Unified Infrastructure Management	['Nimsoft']	nimsoft	en	0.828125	nimsoft
330	Quest NetVault	['NetVault']	netvault	en	1	netvault
333	Newforma	['Newforma']	newforma	en	1	newforma
332	Nevron	['Nevron']	nevron	en	1	nevron
744	Infor Distribution Business (SX.e)	['"sx.enterprise"', '"sx.e"', '"Infor10 Distribution Business"']	business	en	0.957198441029	business
745	Concur (Unspecified Product)	['Concur']	concur	en	1	concur
854	Dell EMC VPLEX	['EMC AND "VPLEX"']	vplex	sk	0.999993622303	VPLEX
855	Epicor Enterprise	['"epicor enterprise"']	enterprise	en	0.945098042488	enterprise
856	Epicor ERP	['"epicor ERP"']	erp	nl	0.713178277016	Erp
857	HP ArcSight Logger	['"ArcSight logger"']	logger	da	0.37890625	Logger
850	Dell EMC PowerPath	['"EMC PowerPath"']	powerpath	en	1	powerpath
851	Dell EMC ProSphere	['"ProSphere"']	prosphere	la	0.378707021475	prosphere
852	Dell EMC RecoverPoint	['EMC AND "RecoverPoint"']	recoverpoint	en	1	recoverpoint
819	Red Hat (Unspecified Product)	['redhat']	redhat	en	0.764705896378	redhat
749	ACS Infrastructure as a Service (IaaS)	['ACS AND iaas']	iaas	en	0.490196079016	iaas
900	IBM DB2 for z/OS Operating System	['IBM AND "DB2 for z\\/OS"']	os	pt	0.7890625	the
848	Dell EMC Ionix	['"EMC Ionix"']	ionix	en	1	ionix
99	Avocent	['Avocent']	avocent	en	0.470588237047	avocent
91	Atlassian (Unspecified Product)	['Atlassian']	atlassian	en	1	atlassian
90	Atex	['Atex']	atex	en	1	atex
93	Auto FX	['"Auto FX"']	fx	da	0.747081696987	Eg
92	Atrixware	['Atrixware']	atrixware	ku	1	atrixware
95	Autodesk (Unspecified Product)	['Autodesk']	autodesk	en	0.66015625	autodesk
94	Autodesk AutoCAD	['AutoCad']	autocad	en	0.533333361149	autocad
97	Avalanche MC	['"Avalanche MC"']	mc	en	0.271653532982	mc
96	AutomatedQA	['AutomatedQA']	automatedqa	en	0.552941203117	automatedqa
814	Java	['java']	java	en	0.580392181873	java
815	JavaScript	['JavaScript']	javascript	en	0.582677185535	javascript
740	VMware vShield	['vShield']	vshield	en	1	vshield
741	VMware vCloud	['vCloud']	vcloud	en	1	vcloud
742	VMware VMmark	['VMmark']	vmmark	en	1	vmmark
559	IBM Lotus Notes	['"Lotus Notes"', 'LotusNotes']	lotusnotes	lv	0.999992966652	LotusNotes
558	IBM WebSphere	['"web sphere"', 'websphere']	websphere	en	0.80078125	websphere
746	Concur TripIt	['TripIt']	tripit	en	1	tripit
747	Concurforce	['Concurforce']	concurforce	ro	0.249027237296	Concurforce
748	ACS (Unspecified Product)	['ACS AND "xerox"']	xerox	en	0.554263591766	xerox
554	IBM BladeCenter Server Architechure	['ibm AND "blade center"', 'ibm AND bladecenter']	bladecenter	en	1	bladecenter
557	IBM Tivoli	['Tivoli']	tivoli	en	0.420233458281	tivoli
556	IBM Power7	['Power7']	power	en	0.98828125	power
550	HP OpenView	['openview', '"open view" AND hp']	hp	id	0.377431899309	Hp
552	HP Thin Client Hardware	['"HP zero client"', '"HP thin client"']	thin	en	1	thin
238	IBM ILOG	['ILOG']	ilog	tl	0.98828125	river
239	ImageFolio	['ImageFolio']	imagefolio	en	1	imagefolio
234	Hyperion	['Hyperion']	hyperion	en	0.821705400944	hyperion
235	IBM Informix	['Informix']	informix	en	0.9609375	informix
236	iGrafx	['iGrafx']	igrafx	en	1	igrafx
237	iLinc	['iLinc']	ilinc	la	1	ofthe
230	Hardcat	['Hardcat']	hardcat	de	0.35521236062	Hardcat
231	HelpSTAR	['HelpSTAR']	helpstar	en	1	helpstar
232	HiSoftware	['HiSoftware']	hisoftware	en	1	hisoftware
233	HyperBac	['HyperBac']	hyperbac	en	0.96875	hyperbac
146	CommVault	['CommVault']	commvault	en	1	commvault
144	CollabNet (Unspecified Product)	['CollabNet']	collabnet	en	1	collabnet
145	CommonSpot	['CommonSpot']	commonspot	en	0.964705884457	commonspot
142	NetSuite	['netsuite']	netsuite	en	1	netsuite
143	Microsoft Outlook	['MSOutlook', '"MS Outlook"', '"MSFT Outlook"', '"Microsoft Outlook"']	microsoft	en	0.614173233509	microsoft
140	CodeFutures	['CodeFutures']	codefutures	la	0.997752726078	codefutures
141	COGZ	['COGZ']	cogz	es	0.354789972305	Cogz
612	NetApp SnapManager	['NetApp AND SnapManager']	snapmanager	en	1	snapmanager
613	NetApp SnapMirror	['SnapMirror', '"Snap Mirror"']	mirror	en	1	mirror
610	NetApp SnapDrive	['SnapDrive', '"Snap Drive"']	drive	en	0.926070034504	drive
611	NetApp SnapLock	['SnapLock', '"Snap Lock"']	lock	en	0.906614780426	lock
616	NetApp SnapShot	['netApp AND Snapshot', 'netApp AND "Snap shot"']	shot	en	1	shot
617	NetApp SnapVault	['snapvault', '"snap vault"']	vault	en	1	vault
148	Comptel	['Comptel']	comptel	en	0.6484375	comptel
149	Compusense	['Compusense']	compusense	ro	0.828125	Compoundense
912	LeadFormix	['LeadFormix']	leadformix	fy	0.928565442562	leadformix
948	Oracle Sales	['"Oracle Sales"']	sales	en	0.98828125	sales
949	Siebel Collaboration	['"siebel collaboration"']	collaboration	en	0.7890625	collaboration
946	Siebel Web Services	['"Siebel Web"']	web	en	0.596899211407	web
947	Siebel Marketing Resource Management	['"Siebel Marketing Resource Management"']	management	en	0.934108555317	management
945	Siebel Email Marketing	['"Siebel Email"']	email	en	0.715953290462	email
942	Oracle Partner Management	['"Oracle Channel Revenue Management"', '"Oracle Partner Management"']	partner	en	0.62890625	partner
943	Oracle Quoting	['"Oracle Quoting"']	quoting	en	1	quoting
940	Oracle Marketing	['"Oracle Marketing"']	marketing	en	0.686046540737	marketing
941	Oracle Order Management	['"Oracle Order Management"']	management	en	0.934108555317	management
768	Oracle Data Masking	['Oracle AND "Data Masking"']	masking	en	0.98046875	masking
689	VMware ACE	['"VM ware ACE"', '"VMware ACE"']	vmware	en	0.79766535759	vmware
688	Microsoft Dynamics CRM	['"Microsoft CRM"', '"Microsoft Customer Relationship Management"', '"Microsoft Dynamics Customer Relationship Management"', '"MS CRM"', '"MS Dynamics Customer Relationship Management"', '"MS Dynamics CRM"', '"Microsoft Dynamics CRM"']	microsoft dynamics crm	en	0.228050768375	microsoft dynamics crm
685	Avaya IQ	['"Avaya IQ"']	iq	en	0.69921875	iq
686	Avaya One-X Applications	['Avaya AND "One\\-X"']	one	en	0.98828125	one
680	Avaya Ethernet Routing Switches	['Avaya AND "ethernet routing"']	routing	en	0.949806928635	routing
683	Avaya Gateways	['"Avaya Gateway"']	gateway	en	0.836575865746	gateway
682	Avaya Flare Experience	['"Avaya Flare"']	flare	en	0.9609375	flare
623	mySAP ERP	['"mysap erp"']	erp	nl	0.713178277016	Erp
622	Microsoft SQL Server	['"mssql server"', '"sql server"']	sql	en	0.80078125	sql
131	Celerant	['Celerant']	celerant	en	1	celerant
130	Dassault CATIA	['CATIA']	catia	es	0.172549024224	Catia
137	Cincom	['CinCom']	cincom	en	1	cincom
499	WiredRed	['WiredRed']	wiredred	en	1	wiredred
135	Ciena CN	['"Ciena CN"']	cn	en	0.341176480055	cn
134	ChemBioOffice	['ChemBioOffice']	chembiooffice	ny	1	Hundreds turned the office
494	Webtrends	['Webtrends']	webtrends	en	1	webtrends
495	Wimba	['Wimba']	wimba	en	0.62890625	wimba
138	Clarabridge	['Clarabridge']	clarabridge	ca	0.573643386364	clarabridge
490	WebFOCUS	['WebFOCUS']	webfocus	en	1	webfocus
491	WebMethods	['WebMethods']	webmethods	en	1	webmethods
492	WebRoom	['WebRoom']	webroom	en	1	webroom
493	Websense (Unspecified Product)	['Websense']	websense	en	0.686046540737	websense
24	Microsoft SharePoint	['SharePoint', '"Share Point"']	point	en	0.848249018192	point
25	Microsoft Dynamics	['"Microsoft Dynamics"', '"MS Dynamics"', 'MSDynamics']	msdynamics	hmn	0.999995589256	msdynamics
26	Avaya (Unspecified Product)	['avaya']	avaya	en	0.7890625	avaya
27	Shoretel (Unspecified Product)	['Shoretel', 'ShoreTel AND "IP Phone"']	phone	en	0.956692934036	phone
20	VMware (Unspecified Product)	['"VM Ware"', 'VMWare']	vmware	en	0.79766535759	vmware
21	PeopleSoft	['PeopleSoft', '"People Soft"', '"PeopleSoft ERP"', '"People Soft ERP"', '"PeopleSoft SRM"']	srm	vi	0.91015625	SRM
22	Salesforce.com CRM	['Salesforce', '"Salesforce.com"', '"App Exchange"']	exchange	en	0.976653695107	exchange
23	Hyland Software OnBase	['onbase', 'hyland']	hyland	en	0.9609375	hyland
28	Microsoft Exchange 2010	['"Exchange 2010"', '"Exchange Server 2010"']	server	en	0.716535449028	server
29	Microsoft Exchange 2007	['"Exchange 2007"', '"Exchange Server 2007"']	server	en	0.716535449028	server
406	Saratoga CRM	['"Saratoga CRM"']	crm	en	0.8203125	crm
404	Ruby on Rails	['"Ruby on Rails"']	rails	en	0.8515625	rails
403	Rolta	['Rolta']	rolta	en	0.73046875	rolta
402	RoAccess	['RoAccess']	roaccess	en	0.860863983631	roaccess
401	Rhinoceros D	['"Rhinoceros D"']	rhinoceros	en	0.937743186951	rhinoceros
400	Retek	['Retek']	retek	hu	1	radish
932	Oracle Customer Order Management	['"Oracle Customer Order Management"']	management	en	0.934108555317	management
931	Oracle CRM	['"Oracle CRM"', '"Oracle Customer Relationship Management"']	management	en	0.934108555317	management
937	Oracle Information Rights Management	['"Oracle Information Rights Management"']	management	en	0.934108555317	management
629	Microsoft Publisher	['"Micro soft Publisher"', '"Microsoft Publisher"', '"MS Publisher"', 'MSPublisher']	mspublisher	bg	0.791467905045	Mspublisher
409	SCC MediaServer	['"SCC MediaServer"']	mediaserver	en	1	mediaserver
408	Savvion	['Savvion']	savvion	en	1	savvion
628	Microsoft PowerPoint	['PowerPoint']	powerpoint	en	0.669230759144	powerpoint
758	Oracle Advanced Security	['"Oracle Advanced Security"']	security	en	0.98828125	security
379	Progeny (Unspecified Product)	['Progeny']	progeny	en	1	progeny
378	Ariba Procuri	['Procuri']	procuri	ro	0.584980249405	Proxies
829	XPath	['XPath']	xpath	en	0.96875	xpath
828	COBOL	['COBOL']	cobol	fr	0.8203125	Cobol
371	PKWARE	['PKWARE']	pkware	ig	0.476196885109	pkware
370	Pistolstar	['Pistolstar']	pistolstar	en	0.326848238707	pistolstar
827	XML	['XML']	xml	en	0.608695626259	xml
372	Platform LSF	['"Platform LSF"']	lsf	en	0.58984375	lsf
375	Polycom (Unspecified Product)	['Polycom']	polycom	en	0.80078125	polycom
374	PolicyTech	['PolicyTech']	policytech	en	1	policytech
377	ProChain	['ProChain']	prochain	fr	1	next
376	PostgreSQL	['PostgreSQL']	postgresql	en	0.494208484888	postgresql
709	VMware vCenter Configuration Manager	['"vcenter Configuration Manager"']	manager	en	0.813953459263	manager
704	VMware Thinstall/ThinApp	['"Thin App"', 'ThinApp', 'Thinstall']	thinstall	en	1	thinstall
706	VMware vCenter AppSpeed	['AppSpeed']	appspeed	en	0.800980389118	appspeed
707	VMware vCenter Capacity IQ	['"Capacity IQ"', 'CapacityIQ']	capacityiq	en	0.492125988007	capacityiq
700	VMware Player	['"VMware Player"', '"VM ware Player"']	ware	de	0.671875	would
701	VMware Server	['"VM ware Server"', '"VMware Server"']	vmware	en	0.79766535759	vmware
702	VMware Service Manager	['"VMware Service Manager"']	manager	en	0.813953459263	manager
703	VMware Studio	['"VMware Studio"']	studio	en	0.536964952946	studio
393	Raptivity	['Raptivity']	raptivity	en	0.80078125	raptivity
392	Ramco	['Ramco']	ramco	en	1	ramco
88	AssurX (Unspecified Product)	['AssurX']	assurx	mt	0.99997985363	assurx
89	CATSWeb	['CATSWeb']	catsweb	ny	0.975235998631	catsweb
397	ReliaSoft	['ReliaSoft']	reliasoft	en	1	reliasoft
396	Reliant LMS	['"Reliant LMS"']	lms	en	1	lms
395	RedDot	['RedDot']	reddot	it	0.580392181873	Reddot
394	ReadyGo	['ReadyGo']	readygo	cy	0.999887347221	readygo
82	Argent Defender	['"Argent Defender"']	defender	en	0.563706576824	defender
83	Arial Software	['"Arial Software"']	software	en	0.736000001431	software
80	ARCHIBUS	['ARCHIBUS']	archibus	en	0.921875	archibus
81	Arena PLM	['"Arena PLM"']	plm	ro	0.51953125	Plm
86	Aspen Beowulf	['"Aspen Beowulf"']	beowulf	en	0.918918907642	beowulf
87	AssureNET	['AssureNET']	assurenet	fr	0.5703125	Insurance
84	Ariba (Unspecified Product)	['Ariba']	ariba	en	0.83984375	ariba
85	askSam	['askSam']	asksam	en	1	asksam
797	Xerox (Unspecified Product)	['Xerox']	xerox	en	0.554263591766	xerox
796	Epson	['Epson']	epson	en	0.517786562443	epson
794	Siebel (Unspecified Product)	['Siebel']	siebel	en	0.976653695107	siebel
791	Adobe (Unspecified Product)	['Adobe']	adobe	en	0.767716526985	adobe
929	Oracle 12c	['"Oracle 12"', 'Oracle12']	oracle	en	0.83011585474	oracle
607	NetApp Open Systems SnapVault	['"open systems snapvault"']	snapvault	en	1	snapvault
586	McAfee GroupShield	['"group shield"', 'groupshield']	groupshield	en	1	groupshield
587	McAfee NetShield	['"net shield" AND mcafee', 'netshield AND mcafee']	netshield	en	1	netshield
584	IBM Lotus Domino	['Lotus AND Domino']	domino	en	0.548638105392	domino
585	McAfee Foundstone	['"found stone"', 'foundstone']	foundstone	en	1	foundstone
582	Epicor Prophet 21	['"Prophet 21"']	prophet	en	0.9609375	prophet
583	Lawson Software	['Lawson']	lawson	en	0.779922783375	lawson
580	Epicor ManFact	['ManFact']	manfact	en	0.76953125	manfact
581	Epicor Prelude ERP	['"Prelude ERP"']	erp	nl	0.713178277016	Erp
588	McAfee Preventsys	['Preventsys']	preventsys	en	0.752988040447	preventsys
589	McAfee VirusScan	['"McAfee VirusScan"', '"McAfee Virus Scan"', '"McAfee Vse"']	vse	sl	0.687747061253	all
245	InfoVista	['InfoVista']	infovista	en	0.58984375	infovista
244	Informatica	['Informatica']	informatica	it	0.674418628216	Computer science
247	Inmagic	['Inmagic']	inmagic	en	0.73046875	inmagic
241	ImagePro	['ImagePro']	imagepro	en	0.53125	imagepro
240	ImageNow	['ImageNow']	imagenow	en	1	imagenow
243	Inet	['Inet']	inet	vi	0.374015748501	Inet
242	Imany	['Imany']	imany	fr	1	Imany
615	NetApp SnapRestore	['"Snap Restore"', 'SnapRestore']	snaprestore	en	1	snaprestore
249	Inovis	['Inovis']	inovis	id	1	Inovis
248	Innotas	['Innotas']	innotas	mt	1	note
519	Citrix Access Gateway	['"Citrix Access Gateway"', 'Citrix AND "Access Gateway"']	and	en	1	and
926	JD Edwards Sales Order Management	['"JD Edwards" AND "sales order management"', '"JDEdwards" AND "sales order management"', 'JDE AND "sales order management"']	jde	cs	1	It goes
510	Amazon EC2	['EC2']	ec	en	0.272727280855	ec
513	Cisco Catalyst Switches	['"Catalyst Switch"']	switch	en	1	switch
512	Cisco Adaptive Security Appliances	['Cisco AND ASA']	asa	ro	0.616600811481	so
514	Cisco Firewalls	['"Cisco Firewall"', '"Cisco ios Firewall"']	ios	en	0.380392163992	ios
517	Cisco VoIP	['"Cisco VoIP"']	voip	en	0.636363625526	voip
458	Tevron	['Tevron']	tevron	ku	0.800872325897	despite
459	Thermoflow	['Thermoflow']	thermoflow	en	0.58984375	thermoflow
621	Microsoft Enterprise Content Management (ECM)	['"Microsoft ECM"', '"Microsoft Enterprise Content Management"']	management	en	0.934108555317	management
627	Microsoft OneNote	['"Micro soft OneNote"', '"Microsoft OneNote"', '"MS OneNote"', 'MSOneNote']	msonenote	nl	0.978248894215	Msonenote
626	Microsoft Excel	['Excel']	excel	en	0.630769252777	excel
625	Microsoft Access	['"Micro soft Access"', '"Microsoft Access"', '"MS Access"', 'MSAccess']	msaccess	en	1	msaccess
624	OpenText (Unspecified Product)	['"Open Text"', 'OpenText']	opentext	cy	0.51171875	opentext
450	Taleo (Unspecified Product)	['Taleo']	taleo	en	1	taleo
451	TANDBERG	['TANDBERG']	tandberg	no	0.574803173542	Tandberg
452	TeamConnect	['TeamConnect']	teamconnect	en	1	teamconnect
453	TechExcel	['TechExcel']	techexcel	ru	0.848571002483	Techexcel
454	IBM Telelogic	['Telelogic']	telelogic	en	0.75	telelogic
455	TelVue	['TelVue']	telvue	es	0.996694982052	Telvue
456	Tenrox	['Tenrox']	tenrox	en	1	tenrox
457	Teradata	['Teradata']	teradata	en	0.98828125	teradata
179	dSPACE	['dSPACE']	dspace	en	0.715953290462	dspace
178	DPSI	['DPSI']	dpsi	el	0.277133047581	Dpsi
177	Docudesk	['Docudesk']	docudesk	ca	0.578574538231	docudesk
176	SalesNexus	['deskDOC']	deskdoc	cs	0.998220980167	Deskdoc
175	IBM DemandTec	['DemandTec']	demandtec	en	1	demandtec
174	Deltek (Unspecified Product)	['Deltek']	deltek	en	0.94140625	deltek
173	DecisionCentric	['DecisionCentric']	decisioncentric	en	0.80859375	decisioncentric
172	Datawatch	['Datawatch']	datawatch	nl	0.51953125	Data watch
171	Datatel	['Datatel']	datatel	no	0.329411774874	Datatel
170	DataEase	['DataEase']	dataease	sm	1	dataease
656	SAP for Utilities (ISU)	['SAP AND ISU', 'SAP AND "IS U"', '"SAP for Utilities"', '"SAP Utilities"']	sap utilities	en	0.208651721478	sap utilities
657	SAP High Tech Industry Solutions	['"SAP High Tech"']	tech	en	0.807692289352	tech
654	SAP for Public Sector	['"SAP for Public Sector"', '"SAP Public Sector"']	sap public sector	en	0.186590358615	sap public sector
182	eFeedbackManager	['eFeedbackManager']	efeedbackmanager	su	0.556530535221	efeedbackmanager
183	eGain	['eGain']	egain	en	1	egain
180	EasyLobby	['EasyLobby']	easylobby	en	1	easylobby
