product_id	product_name	original pattern	token and separated token	detected_language	confidence_score	translated_language 
8944	Attivio	['"Active Intelligence Engine"']	engine	en	0.937743186951	engine
3458	Dell EqualLogic FS7500 Networked Storage	['Dell AND "FS 7500"']	fs	en	0.517509698868	fs
3459	Dell EqualLogic PS4100 Series Arrays	['Dell AND "PS 4100"']	ps	en	0.383399218321	ps
5296	Salesforce.com Buddy Media	['BuddyMedia']	buddymedia	cy	0.837541103363	buddymedia
7419	IBM CustomerInsight	['CustomerInsight']	customerinsight	en	1	customerinsight
3467	Dell EqualLogic PS6100 Series Arrays	['Dell AND "PS 6100"']	ps	en	0.383399218321	ps
10563	Adeptia	['Adeptia']	adeptia	ro	0.44140625	Adherence
10562	Microsoft Windows Phone	['Microsoft AND "Windows Phone"']	phone	en	0.956692934036	phone
10561	Xangati	['Xangati']	xangati	ny	0.999985814095	xangati
10560	ClearCube	['ClearCube']	clearcube	en	1	clearcube
10567	Windows CE	['"Windows CE"']	ce	fr	0.708171188831	this
10566	Verizon Conferencing	['"Verizon Conferencing"']	conferencing	en	1	conferencing
10565	Axway	['Axway', 'Vordel']	vordel	da	0.997093319893	Vordel
10564	Progress DataXtend	['DataXtend', 'DXSI']	dxsi	az	0.999995231628	dxsi
90	Atex	['Atex AND "Web CMS"', 'Atex AND "Editorial CMS"', '"Atex Commercial"', '"Atex Audience"', '"Atex Advertising"']	advertising	en	1	advertising
10569	IBM Sterling Gentran	['Gentran']	gentran	en	1	gentran
10568	WebOS	['WebOS']	webos	en	0.484496116638	webos
96	AutomatedQA	['SmartBear', 'eviWare']	eviware	sn	0.990115404129	the viware
5185	Tibco Silver	['"Silver Fabric"']	fabric	en	1	fabric
5224	Amtel	['Amtel AND MDM', 'Amtel AND mobile']	mobile	en	0.680769205093	mobile
8935	Microsoft Dynamics RMS	['"dynamics rms"']	rms	en	0.807086586952	rms
8933	Radmin	['Radmin AND tool']	tool	en	0.8984375	tool
4618	Cisco Unified Contact Center Express	['"Cisco UCCX"']	uccx	co	0.561213314533	uccx
6892	CA Workload Automation	['"CA AutoSys"']	autosys	en	0.9609375	autosys
7179	Mindbridge Systems	['Realtrac']	realtrac	en	1	realtrac
4617	Cisco Unified Contact Center Enterprise	['"Cisco UCCE"']	ucce	la	1	ucce
1053	Brocade (Unspecified Product)	['McDATA']	mcdata	en	0.859375	mcdata
7079	InterCall	['"Inter\\-Call"']	call	en	1	call
1197	Teradata Unity	['"Teradata Unity"']	unity	en	0.957198441029	unity
9446	Teradata Active Enterprise Data Warehouse	['"Active EDW"', '"EDW6700"', '"EDW 6700"', '"Teradata EDW"', 'Teradata AND "Active Enterprise Data Warehouse"']	warehouse	en	0.937007844448	warehouse
9445	Talend	['Talend']	talend	fr	0.80078125	Talend
9444	ExactTarget CoTweet	['CoTweet']	cotweet	af	0.848200798035	CoTweet
9443	NextPrinciples	['NextPrinciples', '"Next Principles"']	principles	en	1	principles
9442	Buzzient	['Buzzient']	buzzient	mt	1	buzzient
9441	Sybase RAP	['Sybase AND RAP']	rap	en	0.444881886244	rap
9440	StreamBase	['StreamBase', 'LiveView AND analytics']	analytics	en	0.618677020073	analytics
4669	Siemens OpenScape Office	['"OpenScape Xpressions"']	xpressions	en	1	xpressions
4666	Nimble CS-Series	['"Nimble Storage"']	storage	en	1	storage
4660	NetApp FAS2000	['NetApp AND "FAS2000"', 'NetApp AND "FAS 2000"']	fas	ca	0.247104242444	you do
4661	NetApp FAS6000	['"FAS 6000"', '"FAS 6080"', '"FAS 6040"', 'FAS6000']	fas	ca	0.247104242444	you do
4662	NetApp FAS3100	['"FAS 3140"', '"FAS 3160"', '"FAS 3170"', '"FAS 3100"']	fas	ca	0.247104242444	you do
4663	Dell EMC CLARiiON CX	['EMC AND CX4']	cx	en	0.464566916227	cx
6743	Konica Minolta bizhub	['Konica AND C7000']	and	en	1	and
681	Cisco Prime Security Manager	['Cisco AND "Prime Security Manager"']	manager	en	0.813953459263	manager
9368	Buffalo Technology	['TeraStation', 'LinkStation']	linkstation	en	1	linkstation
9369	Qnap	['Qnap']	qnap	gl	0.921875	qnap
9366	NAVEX Global	['"NAVEX Global"', 'EthicsPoint']	ethicspoint	en	1	ethicspoint
9367	Quantum NDX	['Quantum AND NDX']	ndx	en	0.8203125	ndx
9364	Cornerstone Revolutions	['PowerAdvisor', 'PowerInvestment', '"Cornerstone Revolutions"']	revolutions	en	1	revolutions
9365	Synology	['Synology NAS', 'RackStation', 'DiskStation']	diskstation	en	0.901960790157	diskstation
9362	AssetBook	['AssetBook']	assetbook	da	0.921074926853	Assetbook
9363	Captools	['Captool', 'Captools']	captools	lb	0.537474393845	captools
9360	iLevel Solutions	['"iLevel Solutions"', 'iLevel AND portfolio', '"iLevel project"', '"iLevel Platform"']	platform	en	0.906614780426	platform
9361	Advent Software	['"Advent Software"', '"Advent Geneva"', '"Advent Portfolio Exchange"', 'Advent AND Axys']	axys	el	0.966382026672	Axys
10699	EXIGIS	['EXIGIS']	exigis	la	1	demand
10682	Thomson MarkMonitor	['MarkMonitor']	markmonitor	en	1	markmonitor
7388	Commence CRM	['CommenceCRM', '"Commence CRM"']	crm	en	0.8203125	crm
8548	RedPrairie Warehouse Management	['"Dispatcher WMS"']	wms	en	0.71875	wms
10691	CertFocus	['CertFocus']	certfocus	la	0.999675989151	certfocus
10690	Apache RedHawk	['Apache AND RedHawk']	redhawk	en	1	redhawk
10693	Layer 7	['Layer7']	layer	en	0.98828125	layer
10692	Apigee	['Apigee']	apigee	et	0.471127271652	apigee
10695	Confirmit	['Confirmit']	confirmit	en	1	confirmit
10697	Ebix BPO	['TrackcertsNow', 'CertificatesNow']	certificatesnow	en	0.640625	certificatesnow
10696	Tibco Mashery	['Mashery']	mashery	en	0.6484375	mashery
6471	StorageTek T10000	['StorageTek AND T10000', 'Sun AND T10000', 'StorageTek AND T10k', 'Sun AND T10k']	sun and t k	en	0.171452671289	sun and t k
5039	SAP HANA	['SAP AND HANA']	hana	ar	0.693798422813	Hana
10664	Rapid7	['Rapid7']	rapid	en	0.696498036385	rapid
10665	Tenable Nessus	['Nessus']	nessus	en	0.91015625	nessus
10666	Apache Tomcat	['"Apache Tomcat"', '"Jakarta Tomcat"', 'Tomcat AND Java', 'Tomcat AND Catalina', 'Tomcat AND Jasper']	jasper	en	0.665354311466	jasper
4982	Oracle Service Cloud	['"RightNow Engage"', '"RightNow Contact"', '"RightNow Social"', '"RightNow Web"', 'RightNow']	web	en	0.596899211407	web
8497	Amazon Glacier	['Amazon AND Glacier']	glacier	en	0.87109375	glacier
6322	Juniper Networks J-Series Routers	['"Juniper J"']	juniper	en	0.9296875	juniper
6321	Juniper Networks E-Series Routers	['"Juniper E"']	juniper	en	0.9296875	juniper
6320	Juniper Networks MX-Series Routers	['"Juniper MX"']	mx	en	0.44140625	mx
4988	Zoho CRM	['ZohoCRM']	zohocrm	sk	0.99204069376	zohocrm
10668	Cyberoam	['Cyberoam']	cyberoam	en	0.98046875	cyberoam
10669	Onstream Media	['"Onstream Media"']	media	en	0.657587528229	media
10527	Microsoft App-V	['AppV', '"App\\-V"']	app	en	0.657587528229	app
10526	Promas	['Promas']	promas	bs	0.859375	misses
10525	LenovoEMC	['LenovoEMC', 'Iomega', '"Lenovo EMC"']	emc	en	0.76171875	emc
10524	Bullhorn ATS	['Bullhorn AND "applicant tracking"']	tracking	en	0.736220479012	tracking
10523	Bond StaffSuite	['StaffSuite']	staffsuite	en	0.96875	staffsuite
10522	Microsoft SharePoint Online	['"SharePoint Online"']	online	en	0.603921592236	online
10521	Carbon Black	['Bit9']	bit	en	0.794573664665	bit
10520	Mandiant	['Mandiant']	mandiant	sq	0.747035562992	Mandiant
10529	Jitterbit	['Jitterbit']	jitterbit	en	1	jitterbit
10528	Dell Boomi AtomSphere	['Dell AND AtomSphere']	atomsphere	en	1	atomsphere
10448	F5 Networks	['F5']	f	en	0.600000023842	f
10449	Dell EMC Invista	['EMC AND Invista']	invista	pt	0.98046875	Invest
10444	Lexalytics	['Lexalytics', 'Infonic', '"Salience Engine"']	engine	en	0.937743186951	engine
10445	Apache Lucene	['Lucene']	lucene	en	1	lucene
10446	Data Masons	['"Data Masons"', '"Vantage Point" AND EDI']	edi	sq	0.375494062901	I know
10447	SPS Commerce	['"SPS Commerce"']	commerce	en	0.554263591766	commerce
10440	Cisco Truviso	['Truviso']	truviso	en	1	truviso
10441	Zettaset	['Zettaset']	zettaset	ja	0.997153043747	Zettaset
10442	Factiva	['Factiva']	factiva	en	1	factiva
10443	Oracle InQuira	['InQuira']	inquira	en	1	inquira
8871	Eucalyptus Systems	['Eucalyptus AND cloud']	cloud	en	0.763565897942	cloud
6600	CSC	['CloudCompute']	cloudcompute	en	0.91015625	cloudcompute
7253	IBM SmartCloud Application Services	['"IBM PaaS"']	paas	en	0.5703125	paas
8879	Violin Memory	['"Violin SSD"']	ssd	en	0.333333343267	ssd
7314	Precise Software	['Precise AND APM', 'SQLyzer']	sqlyzer	uz	0.875537037849	sqlyzer
6456	HP XP20000	['XP20K']	xp	en	0.604651153088	xp
7313	Microsoft System Center OpsMgr	['"System Center Operations Manager"', '"System Center OpsMgr"']	opsmgr	en	1	opsmgr
10592	Acunetix	['Acunetix']	acunetix	en	1	acunetix
10593	Cenzic	['Cenzic']	cenzic	ro	0.848441064358	Censorship
10591	Symantec Messaging Gateway	['"Symantec Messaging Gateway"']	gateway	en	0.836575865746	gateway
10596	VMware Nicira	['Nicira']	nicira	bs	0.999997079372	nicira
10597	Palantir	['Palantir']	palantir	en	1	palantir
10594	PortSwigger	['PortSwigger', '"Burp Suite"']	suite	fr	0.509727597237	after
10595	Veracode	['Veracode']	veracode	co	0.530746102333	VeraCode
6604	Joyent	['SmartOS']	smartos	en	1	smartos
10598	Microsoft Visual FoxPro	['"Visual FoxPro"', '"Microsoft VFP"']	vfp	en	1	vfp
10599	Microsoft FoxPro	['FoxPro']	foxpro	en	0.696498036385	foxpro
10627	Parasoft	['Parasoft']	parasoft	en	1	parasoft
7018	Astute Solutions	['ePowerCenter']	epowercenter	gl	0.8203125	epowercenter
7019	Nice Real Time Impact	['NICE AND RTI', 'eglue']	eglue	cy	0.775119841099	eglue
9384	Sciforma	['Sciforma']	sciforma	la	0.683533370495	sciforma
9385	Sopheon	['Sopheon']	sopheon	nl	1	Sopheon
9386	TeamDynamix	['TeamDynamix']	teamdynamix	fy	0.999939858913	teamdynamix
9387	Cora Systems	['ProjectVision', '"Cora Systems"']	systems	en	0.98046875	systems
9380	Big Switch Networks	['"Big Switch Networks"']	networks	en	1	networks
9382	IBM Rational Focal Point	['"Rational Focal Point"']	point	en	0.848249018192	point
9383	NetSuite QuickArrow	['QuickArrow']	quickarrow	en	0.9296875	quickarrow
6663	Syncsort	['"DMX\\-h"', '"MFX PROCSort"']	procsort	ca	0.999985635281	procsort
4727	Teradata Aster	['Teradata AND Aster']	aster	en	0.53125	aster
9388	Epicor PPM	['"epicor project"']	project	en	0.96875	project
9389	SproutLoud	['SproutLoud']	sproutloud	en	0.98828125	sproutloud
6581	Layered Tech	['LayeredTech']	layeredtech	en	1	layeredtech
6589	Actian	['Pervasive AND "Data Integrator"', 'DataRush', '"Pervasive SQL"', '"Pervasive PSQL"']	psql	en	1	psql
1134	SAS Base	['"SAS 9"']	sas	el	0.98828125	Sas
10667	Oracle Adaptive Access Manager	['Oracle AND "Adaptive Access Manager"', 'Oracle AND OAAM', '"Oracle Adaptive Access Manager"']	oracle adaptive access manager	en	0.238504201174	oracle adaptive access manager
1178	MongoDB	['"Mongo database"']	database	en	0.891472876072	database
10466	Cirrus Insight	['"Cirrus Insight"']	insight	en	0.98828125	insight
10660	Corsair Memory	['Corsair AND SSD', '"Corsair Memory"']	memory	en	0.96875	memory
513	Cisco Catalyst Switches	['"Catalyst 3750"', '"Catalyst 4500"']	catalyst	en	0.98828125	catalyst
512	Cisco Adaptive Security Appliances	['Cisco AND "Adaptive Security Device"', 'Cisco AND "Adaptive Security Appliance"']	appliance	en	0.9609375	appliance
458	Tevron	['CitraTest']	citratest	en	0.691119670868	citratest
9248	LogMeIn	['"Log Me In"', '"Log\\-Me\\-In"']	in	en	0.752895772457	in
10659	Super Talent Technology	['"Super Talent"']	talent	en	0.652509629726	talent
10658	Greenliant	['Greenliant']	greenliant	en	0.817120611668	greenliant
624	OpenText (Unspecified Product)	['Nstein']	nstein	en	0.7109375	nstein
10655	McAfee Deep Defender	['"Deep Defender"']	defender	en	0.563706576824	defender
10654	Microsoft DirectAccess	['DirectAccess']	directaccess	en	0.8984375	directaccess
10657	Whiptail	['Whiptail']	whiptail	en	1	whiptail
10656	ThreatTrack	['ThreatTrack', 'VIPRE']	vipre	en	1	vipre
10651	Jetty	['"Jetty App Server"', 'Jetty AND Java']	java	en	0.580392181873	java
10650	PeopleSoft Purchasing	['"Peoplesoft Purchasing"']	purchasing	en	1	purchasing
10653	Revegy	['Revegy']	revegy	hu	0.999548196793	revegy
457	Teradata	['Kickfire']	kickfire	lb	0.78560090065	fire kick
6536	Progress Software	['"Progress Pacific"']	pacific	en	0.909090936184	pacific
6927	PeopleSoft Order Management	['"Enterprise Pricer"', '"PeopleSoft OM"']	om	sv	0.33984375	if
6926	PeopleSoft Marketing	['PeopleSoft AND "online Marketing"']	marketing	en	0.686046540737	marketing
4796	PowerSteering Software	['FileBound']	filebound	en	0.53125	filebound
4944	Samsung	['"Samsung Phone"', '"Samsung computer"']	computer	en	0.803921580315	computer
10629	SOASTA	['SOASTA']	soasta	pt	0.622533619404	Soasta
9403	Silver Peak	['SilverPeak']	silverpeak	en	0.89411765337	silverpeak
9402	FatPipe Networks	['FatPipe']	fatpipe	en	0.73828125	fatpipe
9401	Exinda	['Exinda']	exinda	en	1	exinda
9400	Cisco WAAS	['"Cisco WAAS"']	waas	nl	0.918287932873	Haze
9407	SGI IRIX	['SGI AND IRIX']	irix	en	1	irix
9406	Promise Technology	['"Promise Technology"', 'Promise AND Vtrak', 'Promise AND Vess', '"Promise SAN"', '"Promise RAID"']	raid	en	0.73540854454	raid
9404	Virtela	['Virtela']	virtela	eu	1	virtela
10620	SnapLogic	['SnapLogic']	snaplogic	en	1	snaplogic
10621	Tervela	['Tervela']	tervela	et	0.62890625	Healthy
9409	Infinera	['Infinera']	infinera	en	1	infinera
9408	SGI InfiniteStorage	['InfiniteStorage']	infinitestorage	en	1	infinitestorage
10624	Nolio	['Nolio']	nolio	haw	0.9609375	bers
10625	HP Unified Functional Testing	['"Unified Functional Testing"', 'HP AND "Quick Test Professional"', '"HP Service Test"']	service	en	0.843137264252	service
8590	Profound Logic Software	['"Profound Logic"']	logic	en	0.937007844448	logic
8591	Quadrant Software	['QuadrAppliance']	quadrappliance	pt	0.309803932905	Quadrappliance
10663	Accenture	['Accenture']	accenture	en	0.73828125	accenture
8574	DRV Technologies	['"DRV Tech"']	tech	en	0.807692289352	tech
7352	Cloudera Impala	['Cloudera AND Impala']	impala	en	0.66015625	impala
7355	ADAPTcrm	['"ADAPT crm"']	crm	en	0.8203125	crm
7354	Pivotal CRM	['"Pivotal SFA"']	sfa	en	1	sfa
5102	BMC Atrium	['BMC AND Atrium']	atrium	en	0.67984187603	atrium
10644	Oracle GlassFish	['GlassFish']	glassfish	en	0.91015625	glassfish
10622	WhereScape	['WhereScape']	wherescape	en	1	wherescape
9232	Accenture Duck Creek	['"Accenture Duck Creek"']	creek	en	0.96498054266	creek
6401	IBM Spectrum Protect	['Tivoli AND TSM', 'IBM AND TSM', 'Tivoli AND "Storage Manager"']	manager	en	0.813953459263	manager
8618	Cisco Nexus 3000	['"Nexus 3548"', '"Nexus 3048"', '"Nexus 3016"', '"Nexus 3k"']	nexus k	en	0.166557893157	nexus k
10714	MeritDirect	['MeritDirect']	meritdirect	la	0.999958395958	meritdirect
10715	PulsePoint	['PulsePoint']	pulsepoint	no	0.782178223133	Pulse points
10716	Yesmail	['Yesmail']	yesmail	ar	0.633540272713	Yesmail
10717	NetSuite SuiteCommerce	['SuiteCommerce', '"netsuite ecommerce"']	ecommerce	en	0.807086586952	ecommerce
10710	FuseMail	['FuseMail']	fusemail	fr	0.999684691429	Fusemail
10626	IBM Rational Quality Manager	['"Rational Quality Manager"']	manager	en	0.813953459263	manager
10499	Quest Defender	['"Quest Defender"']	defender	en	0.563706576824	defender
10498	Actifio	['Actifio']	actifio	cy	0.681400179863	actifio
10497	Computer Guidance Corporation	['"Computer Guidance Corporation"', 'CGC AND ERP', 'eCMS AND ERP', '"eCMS ERP"']	ecms erp	en	0.430732011795	ecms erp
10496	Adobe Marketing Cloud	['"Adobe Marketing Cloud"', '"Adobe Media Optimizer"', '"Adobe Experience Manager"']	manager	en	0.813953459263	manager
10495	ThreatMetrix	['ThreatMetrix']	threatmetrix	en	1	threatmetrix
10494	Symantec Enterprise Vault.cloud	['Enterprise Vault.cloud', 'LiveOffice', '"Enterprise Vault.cloud"']	liveoffice	en	1	liveoffice
10493	Autonomy NearPoint	['NearPoint', 'Mimosa AND backup']	backup	en	0.787401556969	backup
10492	Iovation	['Iovation']	iovation	it	0.576678335667	Iovation
10491	Guardian Analytics	['"Guardian Analytics"', 'FraudMAP']	fraudmap	ca	0.67295062542	fraudmap
10490	Digital Resolve	['"Digital Resolve"']	resolve	en	0.921875	resolve
6819	CA Gener/OL	['"Gener OL"']	ol	tr	0.332015812397	be
10475	Phantom Technologies iBoss	['iBoss', '"Phantom Technologies"']	technologies	en	0.87890625	technologies
10474	Arkadin	['Arkadin', 'ConferencePlus']	conferenceplus	en	0.674509823322	conferenceplus
10477	Zscaler	['Zscaler']	zscaler	en	1	zscaler
10476	Trend Micro OfficeScan	['OfficeScan']	officescan	en	0.62109375	officescan
10471	Invera	['Invera', 'eSTELPLAN', 'STELPLAN', 'Stratix']	stratix	en	1	stratix
10470	Steel Plus	['SteelPlus', '"Steel Plus"', '"Bayern Software"', '"Steel Plus software"', '"Steel Plus Structural"', '"Steel Plus" AND metal']	metal	en	0.792156875134	metal
10473	GigaSpaces	['Cloudify', 'GigaSpaces']	gigaspaces	en	1	gigaspaces
10472	Enmark Systems	['"Enmark Systems"', 'Eniteo', 'Enmark AND metal']	metal	en	0.792156875134	metal
10574	SanDisk	['SanDisk']	sandisk	en	0.645914375782	sandisk
6627	Quantum Corporation	['Quantum AND RDX', 'Quantum AND Lattus']	lattus	la	0.645673751831	Latta
10576	SignUp4	['SignUp4']	signup	en	0.98828125	signup
10577	EventPro	['EventPro']	eventpro	da	0.55859375	Event pro
10479	Autonomy Connected Backup	['"Autonomy Connected Backup"']	backup	en	0.787401556969	backup
10571	Panda Security	['"Panda Security"', '"Panda Antivirus"']	antivirus	en	0.515503883362	antivirus
10572	Avast Software	['"Avast security"', '"Avast anti virus"', '"Avast antivirus"']	antivirus	en	0.515503883362	antivirus
10573	Kingston Technology	['"Kingston Technology"', '"Kingston USB"', '"Kingston drive"', '"Kingston memory"', 'Kingston AND flash', 'Kingston AND SSD']	ssd	en	0.333333343267	ssd
7327	Attensity	['Empolis']	empolis	en	1	empolis
7320	Oracle Business Process Management	['"Oracle BPM"', '"ALBPM"', '"AquaLogic BPM"', '"BEA AquaLogic"']	bea	ro	0.271653532982	drink
9217	SGI Indigo	['"IRIS Indigo"', '"Indigo 2"']	indigo	en	0.555118083954	indigo
7329	Lithium	['"Lithium Tribal"', '"Lithium Software"']	software	en	0.736000001431	software
8927	Yellowfin	['Yellowfin AND BI']	bi	ku	0.276923090219	with a
6333	Appcore Onsite	['"Appcore Onsite"']	onsite	en	1	onsite
8847	Oracle WebLogic	['Oracle AND WebLogic', '"BEA Weblogic"']	bea	ro	0.271653532982	drink
3474	Dell EqualLogic PS4110 Series Arrays	['Dell AND "PS 4110"']	ps	en	0.383399218321	ps
773	Oracle Data Warehousing	['"Oracle Partitioning"', '"Oracle retail data"', 'Oracle AND "warehouse builder"', '"Oracle Advanced Analytics"', '"OWB"']	owb	hmn	0.999141812325	owb
78	Aprimo	['eCircle']	ecircle	en	1	ecircle
4715	NetSuite ERP	['NetSuiteERP']	netsuiteerp	en	0.80859375	netsuiteerp
1046	Brocade NetIron Switches	['"CER 2000"', '"CES 2000"']	ces	fr	1	these
6960	Parallels Virtuozzo Containers	['"Virtuozzo Containers"']	containers	en	0.948818922043	containers
