product_name	cross_lob_exec	dev_analyst	ent_cloud_arch	finance	it_exec	it_in_lob	it_ops	marketing
Ruby on Rails	-1.80929609864	0.805919855957	2.2189027649	-2.15486884148	0.649577006666	2.57990969516	0.0541528963159	-2.34429727887
Sitecore	0.190460907156	-2.6250163608	0.737990526665	-1.49226857538	1.58359253196	1.96493399631	1.49603361493	-1.85572664083
SolarWinds (Unspecified Product)	0.404628261133	0.0228106505682	-0.450378812792	1.15853090304	-0.39894170738	-1.01491370663	1.28977423678	-1.01150982472
Dassault SolidWorks	-1.39245874311	1.65569226784	1.61192616382	-1.65856143572	-1.03248587316	1.09920592047	1.42015737314	-1.70347567327
IBM SPSS	-0.0861368180877	-0.158856978316	1.00481588122	-0.158651064244	-0.0944203500216	-0.18559470372	-0.133255991432	-0.187899975398
StarCite	0.664170947262	-2.57340638527	0.957574862723	0.0197940901495	0.856499045784	-0.146531907237	-0.837297879716	1.0591972263
Statistica	-0.50130131887	-0.745899525132	-0.114649443161	2.91164568802	-0.170153842485	-0.617741285491	-0.134927121887	-0.626973150992
SuccessFactors	1.28720539085	-1.32273534718	-0.838870604532	2.7766156751	-0.921723561983	-1.69700393552	1.11153826843	-0.395025885167
SugarCRM	0.31118765588	0.729962526974	1.4923921943	-1.72091316952	0.368618135006	0.992874004282	-0.512690262624	-1.66143108429
Symbian	-0.892664461278	-1.29510639463	1.07714855999	-0.907817185824	0.018870279841	3.42640385098	-0.176047098296	-1.25078755078
Tableau	1.16576813946	-1.42423209691	1.7593425235	-1.37602499972	1.06169016402	-1.96310910034	-0.872046988031	1.64861235803
Taleo (Unspecified Product)	-0.7031267053	1.42715541263	0.449211173694	-2.5227322886	1.46967123863	1.16771539023	1.61984048791	-2.9077347092
IBM Telelogic	-0.528177307738	-0.953199417784	-0.751836553899	-0.745106918418	-0.417177030355	4.56168691355	-0.298504755968	-0.867684929385
Teradata	-0.571574574012	2.8316372966	-0.222213303971	-0.831056482919	-0.318407332207	-0.932685860774	-0.300532488907	0.344832746195
Trend Micro	-0.357649710707	-0.433113548959	-0.710159026005	-0.479792647115	-0.300086519806	-0.645538531244	3.53720595824	-0.610865974404
UltiPro	2.13832083618	-0.642750615691	-2.53997092113	1.8852063096	-0.150586515291	-0.791162629009	-0.500839125602	0.601782660946
IBM Unica	-0.206622891252	1.32480803257	-0.288725353422	0.853047529546	-0.17559368175	-0.829528836288	-0.208297915908	-0.469086883501
Vertex	1.40320139549	-1.43875672446	-0.778548824575	-0.893798014036	-0.778005069574	2.43762210964	-0.742253102664	0.790538230176
IBM Vsam	0.453692580092	-0.00854449203178	1.05906006815	-2.55327490415	1.95591380904	1.28024645973	-0.673355226059	-1.51373829477
Cisco WebEx	-0.271459744958	-0.401699067629	-0.08797092483	1.94193273005	-0.150905017502	-0.476599595392	-0.118247882021	-0.435050497716
WebFOCUS	-0.255329116145	-2.2038540085	2.21957075778	-1.55096556329	0.512682964708	1.76212268828	-1.11551285697	0.631285134151
WebMethods	0.598100956584	-1.06923076378	2.10688203198	-0.781705098982	0.860657959709	-1.45115608214	0.791164121581	-1.05471312494
Websense	1.80007070119	-0.152966650893	-0.933304448583	0.198141098703	0.795472722341	-2.23436968338	-0.853556412364	1.380512673
Webtrends	1.18986558034	3.3800208053	-1.54570573596	-0.102096767363	-1.83397256948	-2.47674369161	0.567287502353	0.821344876427
Xilinx	-0.460670684623	-0.519536911349	-0.182009908641	0.25392370052	-0.229250127922	-0.744526038217	-0.192217930966	2.0742879012
Amazon EC2	-0.469815480407	3.45931519268	-0.190977833078	-0.589880591717	-0.268852981473	-0.753800319565	-0.422057291885	-0.763930694552
Cisco Adaptive Security Appliances	-1.15988983629	0.991764031097	-0.627002102982	1.17663892909	-0.843938216422	-0.905001994106	-0.302685956651	1.67011514627
Cisco Catalyst Switches	0.840029107938	-2.08647519187	-1.02081810029	-1.5851743795	1.09193164826	1.71318979217	-1.02916235968	2.07647948296
Cisco Firewalls	0.839821662745	-2.34488109064	-0.341583700859	-0.21417191926	0.421200409648	2.54912335082	-1.18650550652	0.276996794074
Cisco Nexus Switches	-0.577198177147	-0.758947524937	-0.274976960124	3.17473914275	-0.345944643411	-1.01359371264	-0.307078843353	0.103000718862
Cisco VoIP	-0.43302906187	1.23410107234	0.55924385498	-0.238435142159	-0.21703486217	0.40292237136	-0.621959212943	-0.685809019537
Citrix (Unspecified Product)	0.139173674216	0.21875898478	-0.318259551331	0.870703413504	-0.543909982243	0.191030450799	-1.53327674892	0.975779759193
GoToMeeting	1.24338646572	-0.876268219162	0.285598460308	-0.585830286907	0.866656372448	-0.747457633013	-0.755036661209	0.568951501816
Citrix NetScaler	-0.457192628454	0.867320208562	-0.269978167564	-0.597345748155	-0.281168879435	1.84713189847	-0.339938168101	-0.76882851532
Citrix XenApp	-0.44964687601	1.86032583049	1.12603931208	-1.10927104259	-1.23250394226	0.67240613029	0.51644399341	-1.38379340541
Citrix XenDesktop	1.20344444541	1.27929884392	-0.382414107271	-0.0295810591754	-0.462176853908	-0.785081405547	-0.17044304773	-0.653046815705
Citrix XenServer	1.41161708724	-0.610928675873	-1.80271133595	-0.745911439585	0.360738301966	-1.22187581887	1.41117529109	1.19789658998
Cognos	0.605945953697	1.82988706756	-0.743061679556	0.629436241488	-0.923943536258	-1.68678079607	-0.786550760456	1.07506750959
HP LoadRunner	2.15823580029	1.4058720937	-0.635860726521	-1.45437229915	-0.692863815344	-1.52788157001	-1.03885909093	1.78572960796
HP OpenView	0.271645112697	2.00613294108	-0.324567814102	0.56129606381	-0.534002806684	-0.821833136422	-0.344800825866	-0.813869534512
HP Servers	-0.614906345369	1.4681360407	-1.2833328881	-0.694380249697	-0.434762350927	1.96932061906	0.404108381961	-0.814183207626
IBM Tivoli	0.558630442714	0.814998987365	1.34822393443	-0.0411046598081	-0.189609185157	-2.61493928002	-1.59042702261	1.71422678309
IBM WebSphere	-0.431845349028	3.17417582815	-0.468921743654	0.426713145539	-0.269354186418	-1.18856198574	-0.500010228412	-0.742195480442
IBM Lotus Notes	-1.11434342471	0.487118539033	2.06826286799	-1.17195207652	-1.08410827883	2.12774374577	-2.06543061829	0.752709245557
Microsoft Office	-1.22566579709	-0.689452789696	0.497523253828	-0.713236668057	0.852070156845	-1.10252114289	1.84928790526	0.531995081798
NetApp (Unspecified Product)	-0.861193808425	2.50892633522	-0.498053820184	-0.938046794337	-0.493519224382	-1.56105041887	-0.597960670889	2.44089840187
Epicor (Unspecified Product)	-0.2353901465	2.46574588484	-0.139196155664	-0.754183001049	-0.17785333771	-0.491774057593	-0.166295115891	-0.501054070435
Lawson Software	0.227989153163	-1.10530465713	-1.11018794654	-1.06502162853	-0.600034486903	2.98421680559	-0.470645267354	1.1389880277
IBM Lotus Domino	1.22521715255	-0.906969328501	-0.541701900008	-0.157438820683	2.36454730214	-1.07946760923	-0.309400967558	-0.594785828704
Microsoft SQL Server	-0.174986776142	0.721123196563	1.10806453621	-1.98574423462	1.17376178935	1.17889518654	0.59409214873	-2.61520584664
OpenText (Unspecified Product)	-0.0360998783835	-1.33603462573	2.11546879116	-1.30905087561	1.31215912612	-0.516731551436	1.49842455906	-1.72813554517
Microsoft Access	1.71787214234	-0.505797578523	1.44532328563	-0.528653969796	0.755765352148	-0.962494040533	-1.18924704955	-0.732768141723
Microsoft PowerPoint	-0.989383579087	-0.836958231802	2.63404206962	-0.906891457359	1.80691343308	-1.41687726832	1.07378964193	-1.36463460805
Microsoft Publisher	-0.52948713165	-0.563603758249	4.34894204657	-0.603774727073	-0.505799601063	-0.906196855583	-0.380986575263	-0.859093397694
Microsoft Visio	-0.870221985541	-0.955212255339	3.297093187	-1.19199619309	2.98036457021	-1.39496286641	-0.592828017952	-1.27223643888
SAP Advanced Planner and Optimizer (APO)	-0.0782302624166	-0.00107753766056	0.512079184614	-0.820084983093	0.771112586746	0.164482463159	-0.612321688289	0.0640402369404
SAP Business Objects	0.219466161429	-0.63795950975	-0.240083015108	-0.710837913964	-0.32695629931	-0.789330465908	-0.227058960572	2.71276000318
SAP Business One	-0.282001288286	-0.393450862881	-0.138715341824	-0.190540394192	-0.170902358133	-0.322024526901	-0.0822327400344	1.57986751225
SAP CRM	-0.254912853194	-0.336155016302	2.85520052913	-0.286917122411	-0.502281641856	-0.706691037169	-0.291202822488	-0.477040035713
SAP ERP	-0.0828976249274	-0.347138505919	0.216119594116	-0.268013553297	-0.129959205409	1.56858903915	-0.452799222627	-0.503900521086
SAP ERP Central Component (ECC)	-0.58734675202	-0.246964066806	1.73056574029	-0.117712313965	0.524330705399	-0.542099155993	-0.176872679245	-0.583901477665
SAP ERP Human Capital Management (HCM)	0.901647630875	-1.0975639512	1.80978344409	-0.560352731456	1.91044473268	-2.23165294579	0.418237101693	-1.1505432809
SAP R/3	-0.490587091734	0.89602937684	-0.124433515408	0.885491548207	-0.114237504999	0.265623519992	-0.511976593539	-0.805909739358
SAP Sales	-0.59722792531	-1.0673501714	3.04732613576	-0.0348758973258	-0.185233765566	-1.19641632281	-0.093732128593	0.127510075248
SAP Sales Order Management	-0.182854029824	-0.858615029015	1.89932661521	-0.238267723202	-0.370539419802	-0.443228269242	0.604408042025	-0.410230186153
Microsoft Dynamics CRM	-0.372515750946	-0.458312578223	2.51013295162	-0.310942168011	-0.712634992037	-0.795593263875	0.890979877793	-0.751114076322
VMware ESX	-0.151840542382	-0.16334099811	1.66752329642	-0.219406184948	-0.252881553016	-0.374742351669	-0.137527827629	-0.367783838667
VMware vCenter	-0.551902130911	-0.365207135775	1.35888152475	-0.227050022419	1.09731110134	-0.594154296658	-0.234924380493	-0.482954659841
Pivotal vFabric RabbitMQ	-0.0504907996297	-0.363687108698	-0.171403153247	-0.0004223621907	-0.348697148815	-0.308858873085	1.24545705072	-0.00189760505274
VMware vSphere	-0.828865915697	0.737619811841	1.76577526689	-0.956178427421	-0.67679056387	1.81071644345	-0.69888528142	-1.15339133378
VMware vSphere Hypervisor	0.172146280762	-0.240215153404	1.97533801695	-1.25004103965	-1.30857060693	0.866280486189	0.466082877968	-0.681020861881
Concur (Unspecified Product)	0.771389396058	-1.3442692394	0.176119722857	-0.884903454356	1.09601064686	-0.862833690381	-0.0637018757487	1.11218849411
Oracle 11g Enterprise Edition	1.90790106565	-0.242245232287	-0.908430611133	-0.209167741427	1.00743769098	-0.420677380015	-0.63608384159	-0.498733950175
Salesforce.com Radian6	0.945834887338	-0.63168432916	0.292005993612	-0.818600331001	-1.59050166874	1.30319932677	0.895394483513	-0.395648362328
Oracle Exadata	-0.0352551755173	0.235963432078	1.21868906126	-1.90900527026	0.513055698953	0.341183690358	-0.260951390653	-0.103680046223
Oracle 8i	-0.437103555533	0.373177013713	-0.0504657811126	-0.0674588470559	0.320571978719	0.616179815547	-0.961820401234	0.206919776955
Oracle 9i	0.804566337026	-0.41590078007	-0.345535637383	1.19521925472	-0.359603720191	-1.12830737454	-0.257895950286	0.507457870726
Oracle Application Server	0.376477292015	-1.03096849276	1.16386604601	-1.88455281625	0.398562621712	-0.60183994782	0.208770013543	1.36968528355
Oracle Data Integrator Enterprise Edition	-0.683890676457	1.67158700883	-1.16523988326	2.1385163272	1.2641824524	-2.42933137936	-1.32380173928	0.527977889927
Oracle Data Warehousing	-0.340369790858	-0.424774804844	-0.091615846678	2.16793291701	-0.157926686242	-0.494733499486	-0.103158927744	-0.555353361158
Oracle Database	0.361186631378	1.45068025234	-1.52751918253	2.19041163636	1.31230716072	-2.71768596915	-0.462163521093	-0.607217008031
Oracle Real Application Clusters	1.07547467451	0.234831939459	1.13954537223	-1.74271021502	0.50165427362	2.10140433788	-1.14005363849	-2.17014674419
Azure	-0.726516797705	-0.116435672612	-0.465777572899	-0.109061760403	-0.298081521253	-0.138608860889	1.93759872167	-0.0831165359104
Microsoft Hyper-V Server	-0.284622631262	-0.570246328803	-0.117042759068	2.61894993946	-0.216469831869	-0.712000312388	-0.0883290467265	-0.630239029343
Windows Server 2008	-0.19877299555	0.164558823997	0.58959295239	-0.74035917139	0.888533208436	-1.35328202704	1.25425819171	-0.604528982549
Windows Server 2012	0.821066395949	0.628416630752	-0.91395164408	-1.60729077199	-0.0414963037174	1.11895450789	-0.346392618467	0.340693803663
Oracle XML Publisher	-0.255302708407	0.867160619876	-1.11967143989	0.512865812057	-0.410544037628	0.362532787826	0.374841399928	-0.331882433761
Adobe (Unspecified Product)	0.936833038995	-0.208127947271	0.0979609290313	1.04811644692	-1.2401642524	-0.760555763862	-0.694534015269	0.820471563858
Siebel (Unspecified Product)	1.43211483674	-0.780757022432	-0.268349642267	-1.46060263466	-0.356398783993	-1.08542231331	-0.301775646647	2.82119120656
Epson	-1.86888617622	2.28877163417	2.02139646389	-1.36445879265	-1.45459508558	1.75792927083	0.97795132887	-2.3581086433
Xerox (Unspecified Product)	1.41273203118	0.719897237167	-0.380727356891	0.305744895994	-0.513908736607	-0.903101842312	-0.118561475905	-0.522074752627
Intel	-0.746891734968	0.984368218562	0.122560705059	0.289820616336	-0.111022529341	0.562609955058	-0.44176627632	-0.659678954387
McAfee (Unspecified Product)	1.28838855627	-0.988783235055	-1.1040842148	2.38599804895	0.994806861478	-2.32831182255	-1.25819846517	1.01018427087
Symantec (Unspecified Product)	0.251501218932	1.57045067359	-1.19225494629	-0.435049022275	0.632804255755	-1.62822594445	-0.800847021259	1.60162078599
Google AdWords	0.917046987279	0.886480050365	-1.72066498516	2.16730920648	1.77268094561	-2.76813471659	-1.53523093132	0.280513443338
Google Analytics	0.22624860344	1.20535340849	1.80315381846	0.458680077378	1.11726165823	-2.36770863004	-0.367262595218	-2.07572634074
Solaris	-0.313188711625	-0.579197622109	-0.135070138798	2.35774370579	-0.231952906006	-0.492912342797	-0.115766192717	-0.489655791733
Sybase	2.68799710413	1.90919701025	-0.492971996554	-0.702894895953	-0.632796132334	-1.30124880132	-0.34987533628	-1.11740695194
Tibco (Unspecified Product)	0.826499948422	0.734148040857	0.125358923369	1.74723051163	1.36670199918	-3.16638984709	-1.05277600478	-0.580773571591
DB2	1.88037005409	1.86665100969	-0.973934010499	-0.29491492288	-1.41570998282	-1.87193133292	-1.04391070138	1.85337988671
Linux	2.51900231982	0.529646590075	-0.336108321439	-0.00356017099293	-0.7951752202	-0.923510500743	-0.29772856243	-0.692566134089
Unix	-0.418066233817	0.692213547255	0.556234630705	-1.82422282062	-0.518580401315	1.4686934031	-0.722498065448	0.766225940143
Java	0.497045334069	-1.87696048015	0.997607349066	-0.884531633524	0.417527367727	1.2313443304	1.17186933988	-1.55390160746
MySQL	-0.58437124118	-0.269396329719	2.42906664101	-0.202256940236	1.28045452987	-1.48809002569	-0.474914804418	-0.690491829641
Perl	-0.696967247561	-1.05999126869	1.31236596962	-0.431285005483	1.26718399081	1.05140040019	-0.697120361151	-0.74558647773
Red Hat (Unspecified Product)	-0.335447581221	0.2429985444	1.51470905827	-1.59764635288	1.42647329329	2.32686186371	-1.64921812703	-1.92873069854
Apache (Unspecified Product)	-0.3495496559	-0.494809360959	1.80674154268	-0.177279480357	0.983105533271	-0.857035171854	-0.226353075365	-0.684820331518
JBoss	-0.222875007577	-0.0182557058658	0.906571246284	-0.00902217317179	0.261584245002	-0.675928749874	-0.183327690155	-0.0587461646429
ABAP	0.466278074982	-1.95019816594	0.807334941194	-1.16275330604	0.811911474387	1.60618306055	1.08452626049	-1.66328233964
Enterprise JavaBeans (EJB)	1.34759566499	-1.61299468814	0.504627772533	-1.04409237077	1.2488803404	0.946818379092	0.102266115415	-1.49310121351
J2EE	-0.4061256146	-0.440994068042	2.65188793149	-0.3377458824	0.582174062008	-0.9353759717	-0.475092059066	-0.638728397692
PHP	1.12519605571	1.43445389028	-0.979172920128	2.15209863451	-1.19602470057	-1.8825881542	-0.976610891492	0.322648085889
COBOL	-0.325281319451	1.25352785839	0.809554988572	-2.19728443783	-0.425771869257	1.30941800463	1.93159296162	-2.35575618667
XPath	-0.598821354018	2.10666649027	-0.231121173931	-0.573108304614	-0.42155686391	-0.816855138449	-0.326548006628	0.861344351284
ASP.NET	-0.719940466007	1.21526988072	1.81960182549	-0.887789701063	-0.678213822828	-1.55628304903	1.92287760317	-1.11552227045
Documentum xCP	-0.373620925406	-0.714996507465	2.35819131867	-0.440146066403	-0.67716953181	-1.47532533857	1.92846103444	-0.605393983452
Greenplum Database	-0.000869962069315	0.812747576555	-0.0457783507003	-0.0368292516049	-0.00658442234148	-0.0840689116712	-0.638520524624	-9.6153543553e-05
Epicor ERP	-0.282059230021	1.27156226792	-1.48863243462	-2.13042986892	-0.642308809832	2.74225186899	2.52910996886	-1.99949376239
HP Application Lifecycle Management	1.02183833766	1.46333579013	-1.99639157809	-1.89206560301	-1.38875442856	2.33399113243	2.49220410586	-2.03415775642
HP Quality Center	-0.0387361626258	0.0431051732735	-0.34611728347	-0.0388953690067	-0.0701792390405	-0.473367463749	0.994427907114	-0.0702375624955
Cognos Impromptu	-0.0205396811529	-0.0808294922918	-0.194731690434	-0.00793625786065	-0.00962054267714	-0.162778372943	0.518154242984	-0.0417182056247
Cognos TM1	-0.821363607121	-0.240301504739	-0.746835212338	-0.99796754897	-0.582975434958	2.26691629591	2.3637129896	-1.24118597738
IBM Rational ClearCase	-0.092020089733	-0.134772043682	-0.0346082402194	-0.156896150604	-0.046882168496	-0.227587189645	0.90615423314	-0.213388350761
IBM Rational ClearQuest	-0.478853724239	2.21613015343	-0.582171750923	-0.666511053912	-0.331953679908	-1.22536468147	2.08945362746	-1.02072889044
Windows 7	0.428591780805	2.01222962925	-0.574086644828	-0.337902565333	-0.543924445031	-1.45417292	1.25128881627	-0.782023651129
Oracle 10g	-0.484975781414	1.0543911491	0.302046032383	-1.14004929212	0.0102164868696	0.194676908592	1.72634152129	-1.6626470247
Oracle 12c	-0.0260503757159	-0.241934910905	-0.0829164108884	-0.00243778482664	-0.101033275084	-0.572119747011	1.04190142853	-0.0154089241008
Oracle CRM	-1.38878284001	0.39457621603	0.232095633743	-1.05008197407	0.0553842436104	0.553310537819	2.89226549819	-1.68876731531
