product_id	date	duns_product_hits
193	200012	2
193	200011	1
193	200812	5
193	200811	3
193	200810	2
193	201008	11
193	201701	132
193	201702	19
193	201703	16
193	201704	12
193	200411	1
193	200710	2
193	200711	2
193	200712	4
193	200510	1
193	200901	20
193	201410	17
193	201411	22
193	201412	16
193	201304	12
193	201305	10
193	201306	17
193	201307	16
193	201301	33
193	201302	11
193	201303	16
193	200902	3
193	200305	1
193	200611	1
193	201311	13
193	200610	1
193	201408	18
193	200906	4
193	200903	5
193	200709	4
193	200708	10
193	200707	1
193	200706	3
193	200705	3
193	200704	2
193	200703	4
193	200702	1
193	200701	12
193	201403	21
193	201402	11
193	201401	34
193	201407	21
193	201406	17
193	201405	19
193	201404	13
193	201312	14
193	201409	18
193	201310	12
193	200212	1
193	201010	10
193	201011	9
193	201012	15
193	200311	1
193	200312	1
193	201308	16
193	201309	14
193	201007	7
193	200912	9
193	201005	15
193	201004	7
193	201003	5
193	201002	2
193	201001	23
193	201111	3
193	200206	2
193	201009	9
193	201208	9
193	200605	2
193	200302	1
193	200301	3
193	200307	1
193	200910	2
193	200304	1
193	200110	1
193	200111	2
193	200606	1
193	200607	1
193	200604	4
193	200911	2
193	200602	2
193	200603	2
193	200601	12
193	200204	5
193	201508	55
193	201509	80
193	201502	24
193	201503	25
193	201501	51
193	201506	22
193	201507	37
193	201504	32
193	201505	23
193	200108	1
193	201108	13
193	200205	1
193	200101	3
193	201211	5
193	200105	3
193	200104	1
193	200107	3
193	200511	1
193	201612	68
193	201106	5
193	201610	101
193	201611	40
193	200905	1
193	200904	2
193	200907	2
193	201510	35
193	200909	4
193	200908	4
193	200208	1
193	201105	4
193	200202	2
193	200201	10
193	201212	15
193	200207	1
193	201210	13
193	201109	12
193	201511	61
193	201107	9
193	201104	7
193	201512	60
193	201102	10
193	201103	12
193	201101	28
194	200508	1
194	200506	1
194	200501	4
194	200503	1
194	201601	90
194	201603	225
194	201602	108
194	201605	83
194	201604	30
194	201607	129
194	201606	169
194	201609	84
194	201608	155
194	201205	18
194	201204	13
194	201207	18
194	201206	19
194	201201	41
194	201203	19
194	201202	12
194	201111	8
194	201110	12
194	201112	11
194	200001	1
194	200605	2
194	200808	1
194	200809	3
194	200801	6
194	200802	4
194	200803	4
194	200804	4
194	200805	6
194	200806	2
194	200807	5
194	200402	1
194	201510	82
194	200812	3
194	200811	2
194	200810	4
194	201008	7
194	201701	116
194	201702	20
194	201703	17
194	201704	6
194	200410	1
194	200710	1
194	200711	1
194	200712	1
194	200901	19
194	201410	22
194	201309	18
194	201412	19
194	201304	25
194	201305	20
194	201306	24
194	201307	20
194	201301	37
194	201302	12
194	201303	26
194	200902	1
194	201311	13
194	201408	24
194	200903	3
194	200709	2
194	200708	1
194	200707	1
194	200706	2
194	200704	2
194	200703	1
194	200701	3
194	201403	28
194	201402	18
194	201401	43
194	201407	21
194	201406	29
194	201405	19
194	201404	26
194	201312	23
194	201409	30
194	201310	27
194	201010	8
194	201011	15
194	201012	10
194	200311	1
194	201308	18
194	201411	23
194	201007	7
194	201006	6
194	201005	11
194	201004	9
194	201003	10
194	201002	5
194	201001	17
194	201209	24
194	201009	11
194	201208	17
194	200308	1
194	200303	1
194	200302	1
194	200301	1
194	200110	1
194	200912	9
194	200910	4
194	200911	4
194	200602	1
194	200601	1
194	200609	2
194	201508	92
194	201509	127
194	201502	34
194	201503	31
194	201501	41
194	201506	23
194	201507	39
194	201504	31
194	201505	24
194	201210	15
194	200205	1
194	201109	17
194	201612	72
194	201511	104
194	201610	151
194	201611	69
194	200905	4
194	200904	1
194	200907	3
194	200906	6
194	200909	4
194	201105	14
194	200202	1
194	200201	1
194	201212	17
194	200207	1
194	201108	16
194	201211	17
194	201106	11
194	201107	11
194	201104	11
194	201512	109
194	201102	12
194	201103	10
194	201101	34
195	200606	2
195	200509	2
195	200508	3
195	200505	1
195	200507	2
195	200506	1
195	200501	6
195	201601	51
195	201603	81
195	201602	42
195	201605	49
195	201604	29
195	201607	46
195	201606	80
195	201609	46
195	201608	59
195	201205	16
195	201204	11
195	201207	6
195	201206	6
195	201201	23
195	201203	17
195	201202	9
195	201111	11
195	201208	15
195	201112	8
195	200001	2
195	200002	1
195	200808	1
195	200809	1
195	200801	19
195	200802	7
195	200803	2
195	200804	2
195	200805	4
195	200806	2
195	200807	5
195	200404	1
195	200406	1
195	200401	3
195	200403	2
195	200209	1
195	201510	25
195	200812	8
195	200811	1
195	200810	4
195	201008	5
195	201701	74
195	201702	16
195	201703	18
195	201704	13
195	200412	1
195	200411	2
195	200102	1
195	200710	3
195	200711	1
195	200712	2
195	201612	54
195	201410	20
195	201411	20
195	201412	22
195	201304	13
195	201305	9
195	201306	18
195	201307	10
195	201301	29
195	201302	11
195	201303	15
195	200902	3
195	200611	2
195	201311	14
195	200610	5
195	201408	27
195	200612	4
195	200903	1
195	200709	4
195	200708	5
195	200707	6
195	200706	5
195	200705	1
195	200704	7
195	200703	5
195	200702	6
195	200701	11
195	201403	20
195	201402	25
195	201401	25
195	201407	24
195	201406	14
195	201405	17
195	201404	13
195	201312	12
195	201409	21
195	201310	12
195	201010	3
195	201011	2
195	201012	11
195	200310	1
195	200312	3
195	201308	11
195	201309	10
195	201007	12
195	201006	11
195	201005	8
195	201004	7
195	201003	4
195	201002	4
195	201001	10
195	201209	7
195	200604	3
195	201009	7
195	201110	7
195	200309	1
195	200605	3
195	200303	2
195	200301	2
195	200306	1
195	200305	1
195	200912	6
195	200910	2
195	200911	3
195	200602	3
195	200603	3
195	200601	12
195	200608	3
195	200609	2
195	201508	43
195	201509	63
195	201502	24
195	201503	30
195	201501	35
195	201506	24
195	201507	28
195	201504	23
195	201505	32
195	200109	1
195	200108	2
195	201108	8
195	200101	2
195	201109	12
195	200512	1
195	200104	1
195	200510	1
195	200511	2
195	200901	14
195	201511	41
195	201610	68
195	201611	37
195	200905	5
195	200904	4
195	200907	6
195	200906	8
195	200909	3
195	200908	1
195	201512	65
195	200202	1
195	200201	2
195	201212	10
195	201210	9
195	201211	13
195	201106	13
195	201107	11
195	201104	7
195	201105	9
195	201102	7
195	201103	10
195	201101	17
196	200509	128
196	200508	233
196	200505	133
196	200504	104
196	200507	114
196	200506	152
196	200501	544
196	200503	84
196	200502	78
196	201601	3767
196	201603	5863
196	201602	3981
196	201605	3897
196	201604	2181
196	201607	3279
196	201606	5550
196	201609	2974
196	201608	4266
196	201204	1153
196	201205	1327
196	201110	942
196	201207	1212
196	201206	1222
196	201201	1949
196	201203	1163
196	201202	1056
196	201111	1180
196	201208	1842
196	201112	1317
196	200001	240
196	200002	26
196	200003	36
196	200004	40
196	200005	49
196	200006	72
196	200007	45
196	200008	79
196	200009	44
196	200808	924
196	200809	662
196	200801	1252
196	200802	537
196	200803	575
196	200804	660
196	200805	685
196	200806	730
196	200807	727
196	200206	52
196	200404	78
196	200405	98
196	200406	115
196	200407	93
196	200401	432
196	200402	74
196	200211	40
196	200408	174
196	200409	108
196	200011	32
196	200010	33
196	200209	62
196	200812	754
196	200811	525
196	200810	657
196	200210	58
196	201701	5397
196	201702	1773
196	201703	1813
196	201704	991
196	200308	122
196	200412	163
196	200411	72
196	200410	89
196	200105	45
196	200403	75
196	200710	668
196	200711	603
196	200712	668
196	200510	115
196	200106	61
196	201612	3283
196	201410	1980
196	201411	1756
196	201412	1907
196	201304	1382
196	201305	1641
196	201306	1492
196	201307	1456
196	201301	2140
196	201302	1151
196	201303	1321
196	200902	494
196	200905	706
196	201409	1835
196	200904	533
196	201310	1494
196	200612	550
196	200903	606
196	200709	616
196	200708	785
196	200707	561
196	200706	636
196	200705	668
196	200704	590
196	200703	607
196	200702	550
196	200701	1176
196	201403	1536
196	201402	1245
196	201401	2310
196	201407	1890
196	201406	1730
196	201405	1879
196	201404	1639
196	201312	1727
196	201311	1320
196	201408	2661
196	200212	94
196	201010	843
196	201011	765
196	201012	1000
196	200310	64
196	200311	42
196	200312	137
196	200912	743
196	200012	80
196	200102	40
196	201308	1972
196	201309	1664
196	201007	859
196	201006	907
196	201005	851
196	201004	746
196	201003	750
196	201002	589
196	201001	1383
196	201209	1306
196	200910	601
196	201009	924
196	201008	1225
196	200309	93
196	200605	559
196	200303	54
196	200302	40
196	200301	348
196	200307	73
196	200306	66
196	200305	77
196	200304	72
196	200112	72
196	200110	40
196	200111	40
196	200606	524
196	200607	462
196	200604	455
196	200911	506
196	200602	371
196	200603	491
196	200601	903
196	200608	679
196	200609	578
196	200906	612
196	200204	59
196	201508	3818
196	201509	5111
196	201502	1674
196	201503	1958
196	201501	2728
196	201506	1948
196	201507	2203
196	201504	2229
196	201505	2133
196	200109	65
196	200108	101
196	201108	1501
196	200205	83
196	200101	274
196	200103	56
196	201211	1087
196	200512	471
196	200104	56
196	200107	46
196	200511	297
196	200901	1249
196	201106	1071
196	201610	4661
196	201611	2513
196	200611	458
196	200610	518
196	200907	591
196	201107	1045
196	200909	702
196	200908	913
196	200208	89
196	201105	1075
196	200202	47
196	200203	65
196	200201	307
196	201212	1533
196	200207	48
196	201210	1190
196	201109	1238
196	201511	4031
196	201510	2749
196	201104	872
196	201512	4275
196	201102	744
196	201103	911
196	201101	1650
197	200211	3
197	200606	22
197	200509	11
197	200508	11
197	200505	3
197	200504	3
197	200507	7
197	200506	9
197	200501	23
197	200503	1
197	201601	470
197	201603	767
197	201602	472
197	201605	327
197	201604	226
197	201607	498
197	201606	636
197	201609	379
197	201608	380
197	201205	141
197	201204	127
197	201207	147
197	201206	135
197	201201	171
197	201203	143
197	201202	115
197	201111	113
197	201208	163
197	201112	116
197	200001	16
197	200002	3
197	200003	4
197	200004	2
197	200005	1
197	200006	1
197	200007	1
197	200008	2
197	200009	2
197	200808	59
197	200809	47
197	200612	23
197	200801	65
197	200802	26
197	200803	30
197	200804	30
197	200805	46
197	200806	44
197	200807	39
197	200206	2
197	200404	6
197	200405	3
197	200406	3
197	200407	7
197	200401	13
197	200402	8
197	200403	8
197	200408	6
197	200409	4
197	200011	2
197	200010	2
197	200209	7
197	200812	54
197	200811	47
197	200810	45
197	200210	5
197	201701	366
197	201702	142
197	201703	148
197	201704	117
197	200702	25
197	200308	8
197	200412	7
197	200411	5
197	200410	4
197	200105	3
197	200710	21
197	200711	25
197	200712	33
197	200510	8
197	200106	3
197	200901	78
197	201410	273
197	201309	179
197	201412	224
197	201304	155
197	201305	152
197	201306	161
197	201307	160
197	201301	194
197	201302	145
197	201303	152
197	201611	234
197	200611	22
197	201311	158
197	200610	22
197	201310	162
197	200906	22
197	200903	37
197	200709	31
197	200708	44
197	200707	24
197	200706	27
197	200705	31
197	200704	37
197	200703	28
197	201110	115
197	200701	49
197	201403	192
197	201402	127
197	201401	183
197	201407	205
197	201406	195
197	201405	189
197	201404	160
197	201312	160
197	201409	217
197	201408	269
197	200212	5
197	201010	62
197	201011	69
197	201012	65
197	200310	3
197	200311	1
197	200312	6
197	200102	1
197	201308	181
197	201411	248
197	201007	69
197	201006	48
197	201005	58
197	201004	40
197	201003	39
197	201002	23
197	201001	88
197	201209	142
197	200604	15
197	201009	62
197	201008	54
197	200309	6
197	200605	18
197	200303	2
197	200302	1
197	200301	16
197	200307	4
197	200306	4
197	200305	2
197	200304	2
197	200112	6
197	200110	2
197	200912	40
197	200607	19
197	200910	36
197	200911	19
197	200602	16
197	200603	14
197	200601	44
197	200608	28
197	200609	17
197	201508	496
197	201509	514
197	201502	213
197	201503	208
197	201501	312
197	201506	233
197	201507	292
197	201504	294
197	201505	196
197	200109	3
197	200108	2
197	201210	131
197	200205	4
197	200101	16
197	200103	3
197	201109	125
197	200512	15
197	200104	1
197	200107	5
197	200511	6
197	201612	279
197	201511	493
197	201610	579
197	200902	36
197	200905	31
197	200904	30
197	200907	31
197	201510	328
197	200909	38
197	200908	27
197	200208	2
197	201512	511
197	200202	3
197	200203	4
197	200201	17
197	201212	145
197	200207	2
197	201108	145
197	201211	126
197	201106	88
197	201107	97
197	201104	97
197	201105	98
197	201102	66
197	201103	82
197	201101	130
198	200509	2
198	200505	1
198	200507	2
198	200506	1
198	200501	14
198	200503	3
198	200502	1
198	201601	122
198	201603	148
198	201602	128
198	201605	121
198	201604	93
198	201607	92
198	201606	172
198	201609	91
198	201608	135
198	201205	25
198	201204	25
198	201207	19
198	201206	23
198	201201	55
198	201203	31
198	201202	23
198	201209	49
198	201208	42
198	201112	19
198	200001	2
198	200006	1
198	201006	11
198	200008	1
198	200808	6
198	200809	6
198	200801	19
198	200802	9
198	200803	12
198	200804	5
198	200805	9
198	200806	5
198	200807	7
198	200404	1
198	200405	3
198	200401	9
198	200408	4
198	200812	12
198	200811	13
198	200810	5
198	201008	15
198	201701	177
198	201702	69
198	201703	62
198	201704	45
198	200412	1
198	200411	2
198	200710	3
198	200711	9
198	200712	14
198	201612	104
198	201410	59
198	201309	46
198	201412	52
198	201304	35
198	201305	44
198	201306	43
198	201307	44
198	201301	64
198	201302	34
198	201303	35
198	200902	6
198	200611	3
198	201409	45
198	200904	5
198	201408	67
198	200906	8
198	200903	6
198	201107	19
198	200709	3
198	200708	6
198	200707	1
198	200706	5
198	200705	10
198	200704	5
198	200703	6
198	200702	5
198	200701	19
198	201403	55
198	201402	54
198	201401	89
198	201407	60
198	201406	53
198	201405	51
198	201404	41
198	201312	47
198	201311	52
198	201310	52
198	200212	1
198	201010	19
198	201011	21
198	201012	19
198	200310	1
198	200311	1
198	200312	1
198	201308	39
198	201411	57
198	201007	14
198	200912	10
198	201005	7
198	201004	13
198	201003	13
198	201002	13
198	201001	31
198	201111	13
198	200604	3
198	201009	22
198	201110	14
198	200605	7
198	200302	1
198	200301	5
198	200305	1
198	200112	1
198	200606	6
198	200607	4
198	200910	7
198	200911	9
198	200602	3
198	200603	6
198	200601	9
198	200608	4
198	200609	6
198	200204	1
198	200007	1
198	201508	110
198	201509	146
198	201502	38
198	201503	84
198	201501	75
198	201506	59
198	201507	70
198	201504	63
198	201505	56
198	201210	32
198	200205	2
198	200101	4
198	201211	47
198	200512	5
198	200104	1
198	200510	1
198	200511	2
198	200901	19
198	201106	21
198	201610	150
198	201611	92
198	200905	2
198	200610	6
198	200907	6
198	200612	6
198	200909	5
198	200908	6
198	201105	14
198	200203	1
198	200201	1
198	201212	44
198	201108	25
198	201109	18
198	201511	98
198	201510	82
198	201104	14
198	201512	107
198	201102	12
198	201103	19
198	201101	37
199	200404	1
199	200401	1
199	200403	1
199	200601	1
199	200805	1
199	201601	1
199	201603	2
199	201602	6
199	201605	4
199	200812	1
199	201606	7
199	201608	3
199	200705	1
199	201312	1
199	200701	4
199	201403	2
199	201401	1
199	201407	1
199	201406	1
199	201405	2
199	201404	4
199	201701	3
199	201702	1
199	201207	1
199	201204	1
199	201508	3
199	201206	1
199	201201	1
199	201502	4
199	201503	3
199	201012	2
199	201501	3
199	201209	1
199	201507	1
199	201504	5
199	201505	5
199	200108	1
199	200912	1
199	201101	1
199	201509	1
199	201512	2
199	201612	4
199	201610	5
199	200902	8
199	200610	1
199	200907	1
199	200612	1
199	201506	4
199	201007	1
199	200901	10
199	201005	2
199	201004	2
199	201410	1
199	201309	2
199	201412	2
199	201305	1
199	201306	1
199	200604	1
199	201303	2
199	200201	1
199	201212	1
199	200904	1
199	200801	2
199	201511	2
199	201105	2
199	201102	1
199	200305	1
199	201111	2
200	200505	1
200	200501	1
200	201601	41
200	201603	47
200	201602	45
200	201605	46
200	201604	21
200	201607	26
200	201606	58
200	201609	27
200	201608	57
200	201205	3
200	201204	2
200	201207	4
200	201206	7
200	201201	10
200	201203	3
200	201202	3
200	201209	4
200	201110	3
200	200001	1
200	200808	1
200	200801	3
200	200803	1
200	200807	1
200	200812	1
200	201008	1
200	201701	87
200	201702	9
200	201703	16
200	201704	7
200	200710	1
200	200901	1
200	201308	7
200	201309	2
200	201412	7
200	201304	8
200	201305	7
200	201306	8
200	201307	5
200	201301	15
200	201302	3
200	201303	6
200	201409	6
200	201408	6
200	200704	1
200	200701	3
200	201403	14
200	201402	8
200	201401	13
200	201407	8
200	201406	9
200	201405	10
200	201404	10
200	201312	10
200	201311	9
200	201310	7
200	201010	1
200	201012	2
200	201410	8
200	201411	11
200	201006	2
200	201005	1
200	201003	2
200	201002	1
200	201001	2
200	201111	1
200	201009	1
200	201208	7
200	200301	1
200	200304	2
200	200912	1
200	200910	1
200	200601	2
200	201508	21
200	201509	44
200	201502	20
200	201503	16
200	201501	26
200	201506	16
200	201507	26
200	201504	18
200	201505	19
200	201108	5
200	201211	12
200	200510	1
200	201612	36
200	201511	34
200	201610	54
200	201611	27
200	201510	34
200	200909	1
200	201512	33
200	201212	4
200	201210	3
200	201109	5
200	201106	3
200	201107	1
200	201104	1
200	201105	2
200	201102	4
200	201103	2
200	201101	7
202	200509	1
202	201601	7
202	201603	8
202	201602	4
202	201605	4
202	201604	2
202	201607	9
202	201606	7
202	201609	9
202	201608	8
202	201205	1
202	201207	1
202	201206	2
202	201201	4
202	201203	4
202	201209	7
202	201208	1
202	201112	4
202	200001	1
202	200808	3
202	200809	1
202	200801	1
202	200802	1
202	200805	1
202	200806	1
202	200807	1
202	201510	3
202	200812	1
202	200810	2
202	201701	8
202	201702	3
202	201703	1
202	201704	2
202	200710	1
202	200711	2
202	201612	3
202	201410	5
202	201411	3
202	201412	3
202	201304	4
202	201307	3
202	200903	2
202	201302	5
202	201303	2
202	200902	1
202	201409	8
202	200906	1
202	200706	1
202	200703	1
202	201110	1
202	200701	3
202	201403	1
202	201402	1
202	201401	1
202	201407	3
202	201406	2
202	201405	4
202	201404	2
202	201312	3
202	201311	3
202	201408	5
202	201011	2
202	201012	1
202	200312	1
202	201308	4
202	201309	4
202	201007	2
202	201006	1
202	201004	1
202	201001	1
202	201111	2
202	201009	3
202	201008	2
202	200301	1
202	201301	8
202	200912	3
202	200910	1
202	200911	1
202	200602	1
202	201508	3
202	201509	8
202	201502	3
202	201503	3
202	201501	3
202	201506	1
202	201507	1
202	201504	2
202	201505	3
202	201210	3
202	200205	1
202	201109	1
202	200512	1
202	200901	6
202	201106	2
202	201610	6
202	201611	2
202	200905	1
202	200612	1
202	200909	2
202	201512	5
202	201212	7
202	201108	4
202	201211	4
202	201511	5
202	201107	2
202	201105	4
202	201102	1
202	201103	1
202	201101	2
203	200501	1
203	201601	37
203	201603	44
203	201602	36
203	201605	50
203	201604	18
203	201607	13
203	201606	48
203	201609	12
203	201608	38
203	201205	7
203	201204	7
203	201207	7
203	201206	10
203	201201	10
203	201203	2
203	201202	3
203	201111	6
203	201208	6
203	201112	6
203	200004	1
203	200808	1
203	200809	1
203	200801	2
203	200803	1
203	200401	1
203	200810	2
203	201701	73
203	201702	12
203	201703	5
203	201704	2
203	200412	1
203	200710	1
203	200901	2
203	201308	10
203	201411	6
203	201412	10
203	201304	5
203	201305	7
203	201306	7
203	201307	13
203	200903	1
203	201302	8
203	201303	7
203	200902	2
203	201311	12
203	201310	11
203	201110	8
203	200701	5
203	201403	11
203	201402	10
203	201401	13
203	201407	12
203	201406	6
203	201405	8
203	201404	7
203	201312	10
203	201409	11
203	201408	18
203	201010	3
203	201011	5
203	201012	4
203	201410	9
203	201309	12
203	201007	1
203	201006	3
203	201005	1
203	201004	3
203	201003	2
203	201001	5
203	201209	9
203	201009	4
203	201008	2
203	200301	1
203	201301	13
203	200912	3
203	200910	1
203	200601	1
203	201508	18
203	201509	48
203	201502	7
203	201503	10
203	201501	7
203	201506	6
203	201507	15
203	201504	9
203	201505	11
203	201108	3
203	200101	1
203	201109	4
203	201612	25
203	201106	3
203	201610	49
203	201611	6
203	200904	1
203	200907	2
203	201107	4
203	200909	1
203	201105	2
203	200201	1
203	201212	6
203	201210	5
203	201211	8
203	201511	27
203	201510	15
203	201104	2
203	201512	28
203	201102	3
203	201103	7
203	201101	7
205	200606	1
205	201601	8
205	201603	10
205	201602	11
205	201605	9
205	201604	6
205	201607	6
205	201606	10
205	201609	11
205	201608	12
205	201205	3
205	201204	1
205	201207	3
205	200212	1
205	201201	7
205	201203	3
205	201202	3
205	201209	2
205	201208	4
205	200808	1
205	200809	4
205	200806	1
205	200807	1
205	201510	11
205	200812	2
205	200811	2
205	200810	3
205	201701	13
205	201702	6
205	201703	8
205	201704	5
205	200712	1
205	200901	7
205	201308	5
205	201309	4
205	201412	13
205	201304	2
205	201305	3
205	201306	5
205	201307	3
205	201301	6
205	201302	3
205	201303	3
205	201409	6
205	201408	7
205	200903	1
205	200706	1
205	201403	6
205	201402	1
205	201401	4
205	201407	5
205	201406	3
205	201405	3
205	201404	5
205	201312	3
205	201311	3
205	201310	3
205	201010	3
205	201011	6
205	201012	4
205	201410	6
205	201411	17
205	201007	3
205	201006	2
205	201004	1
205	201002	1
205	201001	4
205	201111	2
205	201009	3
205	201110	1
205	200307	2
205	200912	4
205	200910	1
205	200911	2
205	200601	1
205	201508	20
205	201509	24
205	201502	16
205	201503	22
205	201501	23
205	201506	9
205	201507	8
205	201504	12
205	201505	15
205	200109	1
205	201108	4
205	200101	1
205	201109	1
205	200510	2
205	201612	11
205	201610	13
205	201611	6
205	200905	4
205	200904	1
205	200906	2
205	200909	1
205	200908	1
205	201105	1
205	201212	3
205	201210	3
205	201211	5
205	201511	9
205	201107	3
205	201104	1
205	201512	13
205	201103	3
205	201101	2
206	200509	4
206	200508	8
206	200504	1
206	200507	3
206	200506	7
206	200501	18
206	200503	1
206	200502	1
206	201601	41
206	201603	48
206	201602	51
206	201605	36
206	201604	17
206	201607	12
206	201606	58
206	201609	21
206	201608	41
206	201205	12
206	201204	16
206	201207	8
206	201206	7
206	201201	27
206	201203	18
206	201202	11
206	201111	15
206	201110	7
206	201112	18
206	200001	5
206	200002	1
206	200004	2
206	200006	1
206	200009	1
206	200808	7
206	200809	12
206	200801	26
206	200802	12
206	200803	10
206	200804	10
206	200805	5
206	200806	7
206	200807	10
206	200206	1
206	200404	1
206	200405	4
206	200407	1
206	200401	12
206	200403	1
206	200408	2
206	200012	2
206	200010	2
206	200209	1
206	200812	8
206	200811	8
206	200810	9
206	201610	62
206	200210	1
206	201701	68
206	201702	14
206	201703	16
206	201704	2
206	200412	1
206	200411	2
206	200410	4
206	200105	1
206	200710	11
206	200711	7
206	200712	7
206	200107	1
206	201109	11
206	200106	3
206	200901	24
206	201308	11
206	201411	18
206	201412	21
206	201304	13
206	201305	14
206	201306	13
206	201307	15
206	201301	24
206	201302	11
206	201303	10
206	200902	6
206	200611	9
206	201409	26
206	200610	8
206	201310	16
206	200906	7
206	201107	16
206	200709	14
206	200708	5
206	200707	11
206	200706	16
206	200705	12
206	200704	10
206	200703	4
206	200702	5
206	200701	26
206	201403	11
206	201402	13
206	201401	22
206	201407	31
206	201406	24
206	201405	22
206	201404	23
206	201312	17
206	201311	17
206	201408	25
206	200212	3
206	201010	6
206	201011	9
206	201012	11
206	200311	2
206	200312	1
206	200912	10
206	200409	1
206	201410	22
206	201309	14
206	201007	9
206	201006	9
206	201005	7
206	201004	5
206	201003	9
206	201002	4
206	201001	19
206	201209	8
206	200910	8
206	201009	5
206	201008	15
206	200911	5
206	200303	3
206	200301	7
206	200307	1
206	200306	2
206	200111	3
206	201208	4
206	200606	8
206	200607	10
206	200604	8
206	200605	11
206	200602	3
206	200603	6
206	200601	23
206	200608	11
206	200609	6
206	200204	2
206	201508	30
206	201509	49
206	201502	5
206	201503	21
206	201501	30
206	201506	17
206	201507	29
206	201504	32
206	201505	20
206	201210	7
206	200205	4
206	200101	7
206	200102	3
206	200512	6
206	200510	3
206	200511	5
206	201612	30
206	201106	16
206	200903	17
206	201611	15
206	200905	10
206	200904	18
206	200907	5
206	200612	12
206	200909	5
206	200908	4
206	201105	8
206	200203	1
206	200201	9
206	201212	16
206	201108	18
206	201211	5
206	201511	34
206	201510	27
206	201104	9
206	201512	34
206	201102	8
206	201103	14
206	201101	23
207	200501	1
207	201601	2
207	201603	5
207	201602	3
207	201605	3
207	201604	3
207	201607	6
207	201606	5
207	201609	2
207	201608	9
207	201205	2
207	201204	2
207	201207	3
207	200212	1
207	201201	4
207	201203	2
207	201202	2
207	201111	4
207	201208	3
207	201112	2
207	200003	1
207	200801	1
207	200804	1
207	200806	1
207	200807	2
207	200401	1
207	201510	2
207	201008	2
207	201701	6
207	201702	4
207	201703	3
207	201704	2
207	200712	1
207	201612	3
207	201410	4
207	201411	4
207	201412	2
207	201304	2
207	201305	4
207	201307	1
207	201301	3
207	201311	3
207	201310	2
207	200709	1
207	200704	1
207	201403	1
207	201402	2
207	201401	2
207	201407	2
207	201405	2
207	201404	2
207	201312	2
207	201409	6
207	201408	6
207	201012	1
207	201308	2
207	201309	1
207	201006	3
207	201005	1
207	201004	3
207	201003	2
207	201110	3
207	200911	1
207	200607	1
207	200605	1
207	200603	1
207	200601	1
207	200608	2
207	200609	1
207	201508	1
207	201509	6
207	201502	2
207	201503	1
207	201501	3
207	201506	1
207	201507	1
207	201504	3
207	201109	5
207	200512	1
207	200511	1
207	200901	2
207	201106	5
207	201611	2
207	200611	2
207	200907	2
207	200906	1
207	201512	2
207	201212	4
207	201108	5
207	201211	2
207	201511	2
207	201107	3
207	201104	4
207	201105	1
207	201102	4
207	201103	5
207	201101	2
208	200501	2
208	201601	5
208	201603	8
208	201602	7
208	201605	2
208	201604	1
208	201607	2
208	201606	6
208	201609	3
208	201608	7
208	201205	1
208	201204	1
208	200212	1
208	201201	2
208	201111	3
208	201208	2
208	201112	2
208	200001	3
208	200006	1
208	200009	1
208	200809	1
208	200801	1
208	200802	1
208	200803	1
208	200805	5
208	200806	2
208	200807	2
208	200401	1
208	200403	1
208	200408	1
208	200012	2
208	200011	1
208	200812	1
208	200811	1
208	201701	6
208	201702	2
208	201703	1
208	200412	1
208	200410	1
208	200712	1
208	200901	1
208	201308	2
208	201412	3
208	201306	1
208	201307	1
208	201301	2
208	201302	1
208	201310	1
208	200612	1
208	200709	1
208	200708	2
208	200707	1
208	200705	2
208	200703	1
208	201401	3
208	201407	3
208	201406	4
208	201405	3
208	201404	4
208	201312	2
208	201408	4
208	200310	2
208	200312	1
208	201005	2
208	201003	1
208	201002	1
208	201209	1
208	201110	3
208	200308	2
208	200303	1
208	200302	1
208	200301	3
208	200606	3
208	200607	2
208	200604	2
208	200911	1
208	200602	1
208	200603	5
208	200601	3
208	201508	5
208	201509	13
208	201502	1
208	201501	3
208	201506	5
208	201507	4
208	201504	2
208	201505	1
208	201210	1
208	200104	1
208	200511	1
208	201612	2
208	201610	1
208	201611	1
208	200907	2
208	200906	2
208	200909	1
208	200908	1
208	200202	1
208	200201	3
208	200204	1
208	201109	3
208	201511	10
208	201510	5
208	201512	6
208	201102	1
208	201101	1
209	200606	1
209	201601	14
209	201603	23
209	201602	9
209	201605	8
209	201604	5
209	201607	8
209	201606	18
209	201609	9
209	201608	8
209	201205	6
209	201204	3
209	201207	7
209	201206	16
209	201201	11
209	201203	10
209	201202	7
209	201111	12
209	201208	3
209	201112	9
209	200808	4
209	200809	5
209	200612	3
209	200801	2
209	200802	2
209	200803	2
209	200804	3
209	200805	2
209	200806	5
209	200807	2
209	200812	5
209	200811	5
209	200810	9
209	201008	10
209	201701	15
209	201702	3
209	201703	2
209	201704	1
209	200710	3
209	200712	1
209	201612	8
209	201308	6
209	201411	9
209	201412	8
209	201304	8
209	201305	7
209	201306	8
209	201307	8
209	201301	6
209	201302	2
209	201303	3
209	200902	4
209	200611	1
209	201409	10
209	200904	5
209	201408	9
209	200906	11
209	200903	3
209	200709	4
209	200708	2
209	200707	2
209	200706	1
209	200705	3
209	200704	2
209	200703	5
209	200702	2
209	201403	8
209	201402	7
209	201401	7
209	201407	7
209	201406	6
209	201405	3
209	201404	6
209	201312	5
209	201311	2
209	201310	7
209	201010	12
209	201011	6
209	201012	7
209	201410	9
209	201309	8
